Codigo DANE,Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2017,Trimestre 3,METROS CUBICOS,REGALIA,3582202,42500
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,3330093,37095
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2012,Trimestre 4,METROS CUBICOS,REGALIA,960532,13350
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,607088,8376
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,5250607,70393
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,15287905,196824
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,7986198,95758
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,5470986,63757
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,18116003,207655
23189,Cienaga de Oro,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,9019111,99425
23189,Cienaga de Oro,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,6233909,33498
23189,Cienaga de Oro,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,1576331,8484
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,97875,507
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,4598816,22471
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,222719,1127
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2017,Trimestre 3,METROS CUBICOS,REGALIA,39800,206
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,229136,1070
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,222600,1152
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,73744,382
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,301900,1527
23417,Lorica,Cordoba,ARENAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,140000,683
23417,Lorica,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,24167,213
23417,Lorica,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,21557,190
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 1,METROS CUBICOS,REGALIA,369000,5125
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,221178,3022
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2015,Trimestre 1,METROS CUBICOS,REGALIA,19035,260
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,159303,1890
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,3950648,44213
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2020,Trimestre 1,METROS CUBICOS,REGALIA,292035,3078
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 2,METROS CUBICOS,REGALIA,552370,7758
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2014,Trimestre 2,METROS CUBICOS,REGALIA,20499,280
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2015,Trimestre 2,METROS CUBICOS,REGALIA,21722,287
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,227358,2635
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,3600200,40291
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,276521,2850
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2014,Trimestre 3,METROS CUBICOS,REGALIA,21593,295
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2015,Trimestre 3,METROS CUBICOS,REGALIA,34062,450
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2017,Trimestre 3,METROS CUBICOS,REGALIA,166300,1973
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,300374,3212
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2012,Trimestre 4,METROS CUBICOS,REGALIA,1086521,15100
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,833325,11704
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,437868,5981
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,678298,9097
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,758707,9270
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,120362,1428
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,846900,9814
23417,Lorica,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,398080,4175
23417,Lorica,Cordoba,GRAVAS,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,18948,167
23419,Los Cordobas,Cordoba,ARENAS SILICEAS,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,24500,230
23419,Los Cordobas,Cordoba,ARENAS SILICEAS,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,97900,920
23419,Los Cordobas,Cordoba,ARENA DE CANTERA,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,195492,1675
23419,Los Cordobas,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,6553,56
23419,Los Cordobas,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,150686,889
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 1,METROS CUBICOS,REGALIA,71950,1000
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,210718,2500
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,21072,250
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,150000,1981
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,60399,700
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,89355,1000
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,73730,882
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 3,METROS CUBICOS,REGALIA,172568,2000
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,22339,250
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,150000,1981
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,450000,3745
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,847765,10100
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,21072,250
23419,Los Cordobas,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,22339,250
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,45376,250
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,150000,882
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,278701,1500
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,577242,3000
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 3,METROS CUBICOS,REGALIA,557402,3000
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,384828,2000
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,75550,665
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,300000,1764
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,45376,250
23419,Los Cordobas,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,384828,2000
23466,Montelibano,Cordoba,CALIZAS,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,28620,225
23466,Montelibano,Cordoba,CALIZAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,114480,900
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 1,LIBRAS,REGALIA,20714814757,26726290
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 1,LIBRAS,COMPENSACION,14812029857,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 1,LIBRAS,REGALIA,11328329650,19883690
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 1,LIBRAS,COMPENSACION,9709996843,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 1,LIBRAS,REGALIA,9969810260,20267452
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 1,LIBRAS,COMPENSACION,8545551650,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 1,LIBRAS,REGALIA,13721586244,21621604
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 1,LIBRAS,COMPENSACION,11761359638,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 1,LIBRAS,REGALIA,7828991562,21199399
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 1,LIBRAS,COMPENSACION,6710564196,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 1,LIBRAS,REGALIA,10377798639,17064650
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 1,LIBRAS,COMPENSACION,8895255977,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 1,LIBRAS,REGALIA,8623232115,12355215
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 1,LIBRAS,COMPENSACION,7391341814,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 1,LIBRAS,REGALIA,7529915682,10627946
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 1,LIBRAS,COMPENSACION,6454213442,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 1,LIBRAS,REGALIA,16662464623,13530086
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 1,LIBRAS,COMPENSACION,14282112534,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 2,LIBRAS,REGALIA,15214214589,24710950
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 2,LIBRAS,COMPENSACION,10867009464,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 2,LIBRAS,REGALIA,12051906930,23653438
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 2,LIBRAS,COMPENSACION,10330205941,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 2,LIBRAS,REGALIA,12836419189,20480327
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 2,LIBRAS,COMPENSACION,11002645019,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 2,LIBRAS,REGALIA,7732319736,17422110
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 2,LIBRAS,COMPENSACION,6627702631,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 2,LIBRAS,REGALIA,9777013560,20935967
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 2,LIBRAS,COMPENSACION,8380297338,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 2,LIBRAS,REGALIA,9003243605,16579176
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 2,LIBRAS,COMPENSACION,7717065946,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 2,LIBRAS,REGALIA,7713933308,9272611
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 2,LIBRAS,COMPENSACION,6611942835,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 2,LIBRAS,REGALIA,640253519,814985
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 2,LIBRAS,COMPENSACION,548788730,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 2,LIBRAS,REGALIA,17249555999,16990465
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 2,LIBRAS,COMPENSACION,14785333714,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 3,LIBRAS,REGALIA,12639851832,21635909
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 3,LIBRAS,COMPENSACION,9028247627,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 3,LIBRAS,REGALIA,10200852036,25087124
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 3,LIBRAS,COMPENSACION,8743587459,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 3,LIBRAS,REGALIA,13606035358,20457296
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 3,LIBRAS,COMPENSACION,11662316021,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 3,LIBRAS,REGALIA,10061200806,16931555
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 3,LIBRAS,COMPENSACION,8623886404,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 3,LIBRAS,REGALIA,7318803072,18483763
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 3,LIBRAS,COMPENSACION,6273259776,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 3,LIBRAS,REGALIA,7623282077,17106545
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 3,LIBRAS,COMPENSACION,6534241781,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 3,LIBRAS,REGALIA,15874383642,16706404
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 3,LIBRAS,COMPENSACION,13606614550,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 3,LIBRAS,REGALIA,9805629333,11412916
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 3,LIBRAS,COMPENSACION,8404825143,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 3,LIBRAS,REGALIA,16942831090,16431367
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 3,LIBRAS,COMPENSACION,14522426649,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 4,LIBRAS,REGALIA,11071681373,24710950
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2012,Trimestre 4,LIBRAS,COMPENSACION,9490010474,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 4,LIBRAS,REGALIA,11623114152,25768118
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2013,Trimestre 4,LIBRAS,COMPENSACION,9962669273,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 4,LIBRAS,REGALIA,13141964601,20856477
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2014,Trimestre 4,LIBRAS,COMPENSACION,11264541086,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 4,LIBRAS,REGALIA,8587448353,18431516
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2015,Trimestre 4,LIBRAS,COMPENSACION,7360669160,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 4,LIBRAS,REGALIA,8902849631,17648330
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2016,Trimestre 4,LIBRAS,COMPENSACION,7631013969,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 4,LIBRAS,REGALIA,9932394554,14967253
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 4,LIBRAS,COMPENSACION,8513481045,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 4,LIBRAS,REGALIA,10642392037,12548826
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 4,LIBRAS,COMPENSACION,9122050331,0
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 4,LIBRAS,REGALIA,15426227828,12472377
23466,Montelibano,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 4,LIBRAS,COMPENSACION,13222480996,0
23466,Montelibano,Cordoba,NIQUEL,CERRO MATOSO S.A.,2020,Trimestre 4,LIBRAS,REGALIA,9946526894,8066811
23466,Montelibano,Cordoba,NIQUEL,CERRO MATOSO S.A.,2020,Trimestre 4,LIBRAS,COMPENSACION,8525594481,0
23466,Montelibano,Cordoba,HIERRO,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,49356468,21434
23466,Montelibano,Cordoba,HIERRO,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,53264284,23346
23466,Montelibano,Cordoba,HIERRO,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,30870342,13813
23466,Montelibano,Cordoba,ARENA DE RIO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,489313,8210
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2015,Trimestre 1,METROS CUBICOS,REGALIA,526892,2191
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2017,Trimestre 1,METROS CUBICOS,REGALIA,2435924,43640
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,2095987,37241
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,10675234,61762
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2020,Trimestre 1,METROS CUBICOS,REGALIA,6229815,104412
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2015,Trimestre 2,METROS CUBICOS,REGALIA,427939,1457
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,241002,2882
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2017,Trimestre 2,METROS CUBICOS,REGALIA,1439461,25576
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,3459141,60039
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2019,Trimestre 2,METROS CUBICOS,REGALIA,11530993,64420
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,14251305,228225
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,6093702,26058
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2014,Trimestre 3,METROS CUBICOS,REGALIA,836662,3480
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2015,Trimestre 3,METROS CUBICOS,REGALIA,2000214,6811
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,301365,5399
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2017,Trimestre 3,METROS CUBICOS,REGALIA,1154563,20514
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2018,Trimestre 3,METROS CUBICOS,REGALIA,3892751,67565
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,381471,6109
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,1440748,8049
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,5323819,22144
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,3383886,11523
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,1052739,18860
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,2499864,44417
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,24708882,142954
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,782038,4367
23466,Montelibano,Cordoba,DIABASA,PRODUCTORES,2020,Trimestre 4,METROS CUBICOS,REGALIA,1214912,19456
23466,Montelibano,Cordoba,RECEBO,PRODUCTORES,2014,Trimestre 2,METROS CUBICOS,REGALIA,219568,3000
23466,Montelibano,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,938451,11200
23466,Montelibano,Cordoba,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,1007089,323
23466,Montelibano,Cordoba,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,1123834,379
23466,Montelibano,Cordoba,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,2667689,824
23466,Montelibano,Cordoba,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,378372,148
23466,Montelibano,Cordoba,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,18780,0
23555,Planeta Rica,Cordoba,ARCILLA,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,3052519,21319
23555,Planeta Rica,Cordoba,ARCILLA,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,4227845,28896
23555,Planeta Rica,Cordoba,ARCILLA,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,203875,1165
23555,Planeta Rica,Cordoba,ARCILLA,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,45000,0
23555,Planeta Rica,Cordoba,ARCILLAS CERAMICAS,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,1423580,8374
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,1272511,8950
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,1234260,7333
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,3000000,15000
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,3950000,20332
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,2570416,14918
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,3000000,15000
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,2245590,15794
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,2622518,15221
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,3000000,15000
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,3550662,24973
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,3889123,26605
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,2064838,14113
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,3040027,18885
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,1672561,9980
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,2584480,15000
23555,Planeta Rica,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,1360000,7056
23555,Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,589181,3052
