codigo_dane,municipio_productor,departamento,recurso_natural,nombre_del_proyecto,year,trimestre,unidad_medida,tipo_contraprestacion,valor_contraprestacion,cantidad_produccion
05250,El Bagre,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,1526119042,692429
05250,El Bagre,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,1294197504,488179
05250,El Bagre,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,529114074,346549
05250,El Bagre,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,694221742,371146
05250,El Bagre,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,644926425,438928
05250,El Bagre,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,1001407746,667582
05250,El Bagre,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,489720066,455098
05250,El Bagre,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,2283921312,905823
05250,El Bagre,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,1409966835,548735
05250,El Bagre,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,816733532,400706
05250,El Bagre,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,844966834,410979
05250,El Bagre,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,775576717,471513
05250,El Bagre,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,917633228,562432
05250,El Bagre,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,447526453,431220
05250,El Bagre,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,1518903526,632736
05250,El Bagre,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,1690819789,595312
05250,El Bagre,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,558992142,321551
05250,El Bagre,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,753225527,369756
05250,El Bagre,Antioquia,Oro,Productores,2019,Trimestre 3,Gramos,Regalia,1991743746,578286
05250,El Bagre,Antioquia,Oro,Productores,2020,Trimestre 3,Gramos,Regalia,4309029843,846181
05250,El Bagre,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,427221818,349873
05250,El Bagre,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,1284285931,769687
05250,El Bagre,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,438798372,444656
05250,El Bagre,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,1140225107,529905
05250,El Bagre,Antioquia,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,2185919322,770189
05250,El Bagre,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,614050415,361039
05250,El Bagre,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,806857798,382362
05250,El Bagre,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,742165910,424377
05250,El Bagre,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,910783284,524812
05250,El Bagre,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,802461622,546137
05250,El Bagre,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,1380283701,574440
05250,El Bagre,Antioquia,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,1863834944,675218
05250,El Bagre,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,246560393,261181
05250,El Bagre,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,796647293,438559
05250,El Bagre,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,872235369,458792
05250,El Bagre,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,720347238,447609
05250,El Bagre,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,1086885912,676333
05250,El Bagre,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,1584675843,669527
05250,El Bagre,Antioquia,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,1934589814,700797
05250,El Bagre,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,164818542,221775
05250,El Bagre,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,711719942,382544
05250,El Bagre,Antioquia,Oro,Productores,2019,Trimestre 4,Gramos,Regalia,3369563508,893641
05250,El Bagre,Antioquia,Oro,Productores,2020,Trimestre 4,Gramos,Regalia,6248349477,1111409
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,1326990,40308
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,1537483,45844
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,844341,41355
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 1,Gramos,Regalia,608778,37688
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,3333907,92234
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,2127477,60216
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,649896,30703
05250,El Bagre,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,716609,31990
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,805076,31160
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,719332,28278
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,588458,30562
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 1,Gramos,Regalia,1053896,41306
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,3036172,85074
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,1789515,54402
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,926602,33843
05250,El Bagre,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,1214425,36701
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,2301428,56118
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,654164,30422
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,862137,38034
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 1,Gramos,Regalia,107439,25808
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,3317367,90891
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,1217278,47090
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,837980,31388
05250,El Bagre,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,936150,28895
05250,El Bagre,Antioquia,Plata,Productores,2020,Trimestre 1,Gramos,Regalia,3392535,82594
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,861186,32283
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,867896,40294
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,479008,26229
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 2,Gramos,Regalia,2561886,81505
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,3008403,78332
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,1398902,48286
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,1179085,41400
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,436565,26547
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,1109851,42378
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,801230,36681
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 2,Gramos,Regalia,2075028,70143
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,2725291,72420
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,2216008,63928
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,926845,40799
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,352806,23435
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,1315477,52091
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,848754,45280
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 2,Gramos,Regalia,2071401,69109
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,1944980,58737
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,2302249,69542
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,808460,35142
05250,El Bagre,Antioquia,Plata,Productores,2019,Trimestre 2,Gramos,Regalia,982223,47671
05250,El Bagre,Antioquia,Plata,Productores,2020,Trimestre 2,Gramos,Regalia,2656476,68276
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,364915,25408
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,1563453,59366
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,584584,40834
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,1554514,56886
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,1448624,42316
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,903612,37683
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,1084561,40048
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,399695,26263
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,973494,51128
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,447634,37281
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,2046975,68063
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,1952763,51049
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,1362032,44224
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,1339875,45077
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,315947,24111
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,1004969,42915
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,496477,37466
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,1923738,61467
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,3932067,83842
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,948258,36246
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,991174,37752
05250,El Bagre,Antioquia,Plata,Productores,2019,Trimestre 3,Gramos,Regalia,2125805,54719
05250,El Bagre,Antioquia,Plata,Productores,2020,Trimestre 3,Gramos,Regalia,5505705,90884
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,407826,25405
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,1639627,63565
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,600979,42220
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,1266799,48318
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 4,Gramos,Regalia,3110464,75087
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,738060,33966
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,988716,37684
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,2383400,55785
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,1257607,45099
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,1376037,62311
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,1890057,56389
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 4,Gramos,Regalia,2842826,71267
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,359905,26259
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,1185290,47017
05250,El Bagre,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,729301,29469
05250,El Bagre,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,938788,37979
05250,El Bagre,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,1707450,72760
05250,El Bagre,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,2530310,75386
05250,El Bagre,Antioquia,Plata,Productores,2016,Trimestre 4,Gramos,Regalia,2809759,69999
05250,El Bagre,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,271614,23112
05250,El Bagre,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,1042606,40647
05250,El Bagre,Antioquia,Plata,Productores,2019,Trimestre 4,Gramos,Regalia,3970996,86800
05250,El Bagre,Antioquia,Plata,Productores,2020,Trimestre 4,Gramos,Regalia,7624457,103489
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,1572670,645
05284,Frontino,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,199926549,56336
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,2254832,716
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,2037680,670
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,1443377,575
05284,Frontino,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,88539417,23944
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,1013406,317
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,2125375,709
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,291509,107
05284,Frontino,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,61546170,15067
05284,Frontino,Antioquia,Oro,Productores,2020,Trimestre 1,Gramos,Regalia,785943365,152643
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,2265808,745
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,1840831,620
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,309803,112
05284,Frontino,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,56570584,14042
05284,Frontino,Antioquia,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,8797091,2361
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,4700759,1560
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,2853693,1021
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,750565,290
05284,Frontino,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,32481647,10562
05284,Frontino,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,47312062,12345
05284,Frontino,Antioquia,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,2454483,656
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,7277643,2486
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,2363028,879
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,1218031,480
05284,Frontino,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,68306876,22553
05284,Frontino,Antioquia,Oro,Productores,2019,Trimestre 2,Gramos,Regalia,216402030,51784
05284,Frontino,Antioquia,Oro,Productores,2020,Trimestre 2,Gramos,Regalia,789448958,130379
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,8996268,2998
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,2958188,1122
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,1309005,527
05284,Frontino,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,39145168,12596
05284,Frontino,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,38655243,9835
05284,Frontino,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,3398003,885
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,11800960,4005
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,1955648,777
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,361779,144
05284,Frontino,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,70510292,22197
05284,Frontino,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,70380914,17352
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,3881525,1285
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,405772,154
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,686949,272
05284,Frontino,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,92325595,26646
05284,Frontino,Antioquia,Oro,Productores,2019,Trimestre 3,Gramos,Regalia,46442905,9525
05284,Frontino,Antioquia,Oro,Productores,2020,Trimestre 3,Gramos,Regalia,450749876,66198
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,4152294,1283
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,451839,170
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,601941,240
05284,Frontino,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,52105291,14694
05284,Frontino,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,221710,56
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,11063315,3410
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,302080,118
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,380408,148
05284,Frontino,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,38951309,11108
05284,Frontino,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,12665460,3929
05284,Frontino,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,890654,353
05284,Frontino,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,504335,196
05284,Frontino,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,107176291,32025
05284,Frontino,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,94536044,25151
05284,Frontino,Antioquia,Oro,Productores,2019,Trimestre 4,Gramos,Regalia,55150288,10489
05284,Frontino,Antioquia,Oro,Productores,2020,Trimestre 4,Gramos,Regalia,243842903,33240
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,5631,146
05284,Frontino,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,186851,3993
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,1338,23
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,5256,93
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,3310,83
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,1585,25
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,4038,72
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,1008,23
05284,Frontino,Antioquia,Plata,Productores,2020,Trimestre 1,Gramos,Regalia,1105635,18437
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,538,9
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,4743,88
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,595,14
05284,Frontino,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,7679,142
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,7654,133
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,6107,128
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,2328,60
05284,Frontino,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,2594,49
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,11810,222
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,3868,89
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,3442,90
05284,Frontino,Antioquia,Plata,Productores,2019,Trimestre 2,Gramos,Regalia,241770,4830
05284,Frontino,Antioquia,Plata,Productores,2020,Trimestre 2,Gramos,Regalia,976464,16134
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,12463,242
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,2763,67
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,4058,105
05284,Frontino,Antioquia,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,2837,56
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,26997,540
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,3022,79
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,1124,28
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,10262,192
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,640,15
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,2183,56
05284,Frontino,Antioquia,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,55132,1203
05284,Frontino,Antioquia,Plata,Productores,2019,Trimestre 3,Gramos,Regalia,136316,2489
05284,Frontino,Antioquia,Plata,Productores,2020,Trimestre 3,Gramos,Regalia,1115955,15922
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,9016,145
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,657,15
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,2027,55
05284,Frontino,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,490,9
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,38614,622
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,441,10
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,1144,32
05284,Frontino,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,497882,137
05284,Frontino,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,34693,567
05284,Frontino,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,3032,73
05284,Frontino,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,1308,38
05284,Frontino,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,130011,2855
05284,Frontino,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,98858,2134
05284,Frontino,Antioquia,Plata,Productores,2019,Trimestre 4,Gramos,Regalia,145344,2339
05284,Frontino,Antioquia,Plata,Productores,2020,Trimestre 4,Gramos,Regalia,771483,8113
05308,Girardota,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,374404,102
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,22093403,5186
05308,Girardota,Antioquia,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,18272977,4445
05308,Girardota,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,3742454,1188
05308,Girardota,Antioquia,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,21044772,5005
05308,Girardota,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,712853,158
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,162345320,40588
05308,Girardota,Antioquia,Oro,Productores,2020,Trimestre 1,Gramos,Regalia,1092908329,200973
05308,Girardota,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,614225,202
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,82564779,21265
05308,Girardota,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,407103,135
05308,Girardota,Antioquia,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,4268520,1141
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,122865884,32357
05308,Girardota,Antioquia,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,26905479,7184
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,23925013,5474
05308,Girardota,Antioquia,Oro,Productores,2019,Trimestre 2,Gramos,Regalia,907158635,214101
05308,Girardota,Antioquia,Oro,Productores,2020,Trimestre 2,Gramos,Regalia,3717735278,570467
05308,Girardota,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,1095027,249
05308,Girardota,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,263297,71
05308,Girardota,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,28920869,7532
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,11299064,2965
05308,Girardota,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,24282930,6284
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,16063987,4365
05308,Girardota,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,479920,106
05308,Girardota,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,421105,106
05308,Girardota,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,26497233,6751
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,25315000,6920
05308,Girardota,Antioquia,Oro,Productores,2019,Trimestre 3,Gramos,Regalia,571664451,116129
05308,Girardota,Antioquia,Oro,Productores,2020,Trimestre 3,Gramos,Regalia,3059962051,438382
05308,Girardota,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,23624366,5984
