relative_time,AccX,AccY,AccZ
174015,-0.9143573641777039,0.6681957244873047,8.540881156921387
174081,,,8.084749221801758
174082,-1.4515460729599,1.291226863861084,
174155,0.7674978375434875,0.9589236974716187,7.699804306030273
174213,,,7.9887375831604
174214,-0.7698906660079956,2.2908284664154053,
174282,,2.256730794906616,8.787342071533203
174283,-0.32542386651039124,,
174350,0.09930214285850525,2.6485555171966553,10.613065719604492
174415,,2.650649309158325,12.184552192687988
174416,-0.01824527233839035,,
174496,,,13.05553913116455
174497,0.5488536953926086,1.602293848991394,
174550,1.7123637199401855,0.7534400224685669,9.865009307861328
174617,,0.8431708812713623,8.490931510925293
174618,1.272084355354309,,
174684,,0.7073782086372375,8.670093536376953
174685,0.7381857633590698,,
174752,0.5422734022140503,1.170987606048584,7.505985736846924
174819,0.5584250092506409,1.5655041933059692,8.297710418701172
174886,,,10.173982620239258
174887,-0.4304089844226837,2.494816780090332,
174954,,,11.78136157989502
174955,-1.0549356937408447,2.5887351036071777,
175021,,1.8813568353652954,11.757732391357422
175022,-1.2182458639144897,,
175089,-0.8177471160888672,-0.34695929288864136,14.14427375793457
175156,-1.3654043674468994,0.854536771774292,8.696115493774414
175225,-1.2804591655731201,0.6406782865524292,8.65633487701416
175291,,1.1126625537872314,7.3776702880859375
175292,-0.25363919138908386,,
175359,,,7.665407180786133
175360,-0.3966103494167328,1.9097715616226196,
175426,-0.47796630859375,2.1954147815704346,9.525527954101562
175495,-0.21744775772094727,2.7131617069244385,10.516156196594238
175561,,,11.522039413452148
175562,-0.1381855010986328,2.671586513519287,
175628,0.29371899366378784,1.9773688316345215,11.744272232055664
175695,,0.46091747283935547,10.833803176879883
175696,1.158724308013916,,
175764,1.1159526109695435,0.8449655175209045,9.245268821716309
175830,-0.2150549292564392,0.8069794178009033,9.682855606079102
175898,0.14027923345565796,1.1853444576263428,7.753942012786865
175965,0.05712864175438881,1.6968103647232056,7.863114356994629
176033,,,9.620942115783691
176034,-0.1381855010986328,2.032702922821045,
176099,,,11.582756996154785
176101,-0.1701895147562027,2.2857437133789062,
176167,-0.7755736112594604,2.2555344104766846,11.625229835510254
176234,-1.1338988542556763,0.6460621356964111,13.308280944824219
176303,-0.7713862061500549,1.038185954093933,8.736793518066406
176369,,,9.12592601776123
176371,-1.080060362815857,1.2008978128433228,
176438,0.017647067084908485,1.215553879737854,8.340781211853027
176505,-0.5267201066017151,1.8095721006393433,7.8693952560424805
176572,,,9.22851848602295
176573,-0.7357929348945618,1.913360834121704,
176640,0.09032905846834183,2.071287155151367,9.98136043548584
176706,0.17946170270442963,1.7279170751571655,12.825230598449707
176774,0.7908278703689575,1.1620144844055176,12.48724365234375
176844,1.4928221702575684,0.6900302171707153,9.862616539001465
176909,,,9.590133666992188
176910,0.9951151013374329,0.7268198728561401,
176976,0.47527438402175903,0.9879366755485535,9.067302703857422
177043,,,7.304090976715088
177044,0.4456632137298584,1.5448660850524902,
177111,,,7.858328819274902
177112,0.4944169819355011,2.1816561222076416,
177178,0.1378864049911499,2.3395824432373047,10.105487823486328
177245,,2.2758734226226807,10.858329772949219
177246,0.028115665540099144,,
177313,,2.2322044372558594,11.65573787689209
177314,-0.20039889216423035,,
177380,-1.3414762020111084,0.8512466549873352,13.012468338012695
177447,,,9.768997192382812
177448,-0.3002992272377014,0.41545382142066956,
177515,-1.176072359085083,1.3007981777191162,8.413164138793945
177583,-0.11904292553663254,1.5188441276550293,7.667201995849609
177650,,1.965404748916626,8.273782730102539
177651,-0.45643091201782227,,
177718,-0.7549355626106262,2.283350944519043,9.350552558898926
177787,0.26530420780181885,2.531008243560791,10.08305549621582
177854,-0.004187439568340778,2.552842617034912,12.155838012695312
177920,0.6496513485908508,1.0908280611038208,12.936795234680176
177987,1.230808138847351,0.8407780528068542,9.358329772949219
178054,,0.7695915699005127,9.672686576843262
178055,1.200299620628357,,
178122,0.5712863802909851,1.2026925086975098,8.767601013183594
178189,,1.8137595653533936,7.4739813804626465
178190,0.776470959186554,,
178256,,2.503490686416626,8.151449203491211
178257,0.28145575523376465,,
178324,0.21296121180057526,2.4278175830841064,10.905887603759766
178391,,,11.701800346374512
178392,-0.46749773621559143,2.008176326751709,
178459,-2.0006988048553467,1.3743774890899658,11.421241760253906
178526,,,12.466306686401367
178527,-0.6678966283798218,0.22612173855304718,
178594,-0.8264211416244507,1.5065809488296509,8.668298721313477
178661,,,9.101698875427246
178662,-1.5281163454055786,1.4578272104263306,
178728,-0.32721850275993347,0.7471588850021362,9.153144836425781
178796,,,8.412566184997559
178797,-1.1321041584014893,1.949851393699646,
178863,,,8.985347747802734
178864,-1.6082758903503418,2.95184588432312,
178930,-1.9902302026748657,4.145864486694336,10.022038459777832
179001,-2.092822551727295,4.376472473144531,11.289935111999512
179067,,4.003491401672363,9.791131019592285
179068,-0.4576273262500763,,
179134,0.4124628007411957,3.1570303440093994,9.5533447265625
179200,,,7.709076404571533
179201,0.392123818397522,3.188436269760132,
179268,,3.109772205352783,6.93828821182251
179269,-0.4657030999660492,,
179336,,,7.424330234527588
179338,-0.34277185797691345,3.606581926345825,
179404,,,9.01824951171875
179405,-0.20518454909324646,4.052245140075684,
179470,-0.39122650027275085,4.835296154022217,9.616455078125
179539,,4.922036170959473,10.185946464538574
179540,-0.8264211416244507,,
179606,,,10.9600248336792
179608,-0.8024929165840149,3.8862431049346924,
179672,,,10.955239295959473
179673,-0.4375874400138855,3.1283164024353027,
179741,-1.7279170751571655,4.044468402862549,9.81117057800293
179808,,,8.392227172851562
179809,-0.32691940665245056,3.699004650115967,
179876,,,8.241778373718262
179878,0.3616153299808502,3.0948169231414795,
179943,,3.088535785675049,7.844270706176758
180009,-0.1504487246274948,4.022634029388428,8.903095245361328
180078,,,11.005488395690918
180079,-1.1422736644744873,4.755136966705322,
180148,0.14865410327911377,4.151846408843994,10.247562408447266
180212,0.9675976634025574,2.9240293502807617,10.256535530090332
180281,0.48514479398727417,3.4241292476654053,8.331210136413574
180348,0.2964109182357788,2.9925239086151123,8.898308753967285
180415,,,7.543971538543701
180417,0.14416755735874176,3.4591243267059326,
180483,0.06370890140533447,3.855435371398926,7.3313093185424805
180548,,4.469493389129639,8.878867149353027
180549,-0.381655216217041,,
180617,,,10.70518970489502
180618,-0.384347140789032,4.889134883880615,
180683,,,10.293025970458984
180684,,4.856532573699951,
180685,-1.4623137712478638,,
180751,-1.968694806098938,3.659224033355713,10.101899147033691
180819,,,8.977272033691406
180820,-1.688136339187622,3.4734811782836914,
180898,-0.5536393523216248,3.2521450519561768,7.972286701202393
180953,-0.36311084032058716,2.9333014488220215,9.003593444824219
181031,,,8.086544036865234
181032,-0.3332005441188812,3.5823545455932617,
181099,-0.1585244983434677,4.749752998352051,9.48185920715332
181167,,5.025226593017578,10.611570358276367
181168,-0.2144567221403122,,
181233,-0.42831525206565857,4.182354927062988,10.537692070007324
181298,0.2431706041097641,2.930908679962158,10.290931701660156
181366,0.005383851006627083,3.2620155811309814,8.676973342895508
181436,-0.4815555512905121,3.4917263984680176,9.164510726928711
181498,-0.21326032280921936,3.7959139347076416,7.000202655792236
181567,,,7.138986587524414
181568,-0.3490529954433441,3.880260944366455,
181635,-0.09182456880807877,4.290630340576172,8.693424224853516
181701,-0.9750752449035645,4.746462821960449,10.856535911560059
181770,-1.150349497795105,4.907380104064941,9.813264846801758
181838,-1.6621143817901611,3.8147575855255127,12.09212875366211
181901,-1.5514464378356934,3.7540395259857178,9.72233772277832
181971,,,8.605188369750977
181972,-0.8943174481391907,3.505784273147583,
182038,,3.3556346893310547,7.791628837585449
182039,-0.22522443532943726,,
182102,-0.18813568353652954,3.3403804302215576,7.639385223388672
182169,-0.22881366312503815,4.029513359069824,7.731209754943848
182236,,4.655535697937012,10.160523414611816
182237,-0.26500511169433594,,
182303,-0.1378864049911499,4.473381996154785,10.146465301513672
182370,-0.3756731450557709,3.8407795429229736,10.966007232666016
182436,,,9.156734466552734
182437,0.27696922421455383,3.230011463165283,
182504,-0.33379876613616943,3.4256246089935303,8.960822105407715
182570,0.11515458673238754,3.059522867202759,8.632407188415527
182639,-0.06610172241926193,3.2883365154266357,7.565506935119629
182706,,3.7420754432678223,8.370692253112793
182707,0.17527425289154053,,
182772,,4.760819911956787,10.519745826721191
182773,-0.6598208546638489,,
182854,-0.24945175647735596,4.698606491088867,10.017850875854492
182920,,,11.074880599975586
182921,-1.7997016906738281,4.2622151374816895,
182989,-1.0534402132034302,3.5395829677581787,9.95982551574707
183053,,,8.609375953674316
183054,-0.6418746709823608,3.3092737197875977,
183121,-0.06370890140533447,3.243770122528076,8.045268058776855
183188,,3.232105255126953,8.007580757141113
183189,-0.3248256742954254,,
183255,-0.4256233274936676,3.8973097801208496,8.255537033081055
183321,,,9.053244590759277
183322,-0.6496513485908508,5.091029167175293,
183390,-1.0070792436599731,5.235795021057129,10.744670867919922
183457,,,10.52483081817627
183458,-0.3044866919517517,4.06839656829834,
183524,0.6655037999153137,2.9823544025421143,9.97418212890625
183591,-0.1178465187549591,3.46091890335083,8.64197826385498
183658,-0.47288158535957336,3.6583266258239746,8.427820205688477
183724,-0.4854438900947571,3.749253988265991,7.772187232971191
183792,,3.9212381839752197,7.645367622375488
183793,-0.1576271951198578,,
183858,-0.6933203339576721,4.703392028808594,9.259625434875488
183922,-1.319043517112732,5.3455657958984375,9.676275253295898
183992,,4.205086708068848,10.694421768188477
183993,-2.3297119140625,,
184060,-1.35822594165802,3.6284165382385254,11.290234565734863
184125,,3.2982068061828613,9.13848876953125
184126,-0.8168498277664185,,
184192,-0.12203395366668701,3.139383316040039,7.750053405761719
184259,0.35084763169288635,3.059821844100952,7.708477973937988
184326,0.31316065788269043,3.2874391078948975,8.70807933807373
184393,,3.8886358737945557,10.23141098022461
184394,0.6873382925987244,,
184459,0.32123643159866333,4.779962539672852,11.504093170166016
184527,,3.995415687561035,10.239187240600586
184528,1.8448662757873535,,
184594,1.257129192352295,2.830111026763916,9.99272632598877
184662,0.3678964674472809,3.4190444946289062,7.135097980499268
184729,-0.18933209776878357,3.3020951747894287,8.09521770477295
184811,0.791725218296051,2.8238298892974854,8.100004196166992
184878,0.9825528264045715,3.702893018722534,7.865507125854492
184929,,4.821537494659424,7.800302505493164
184930,0.25423741340637207,,
184997,,,11.031211853027344
184999,-0.7887341380119324,4.8233323097229,
185065,-1.2891331911087036,3.605684518814087,12.069995880126953
185131,-1.8921245336532593,3.2787652015686035,11.880663871765137
185200,-1.9100706577301025,2.87198543548584,8.982954978942871
185267,-0.5605186820030212,2.8154549598693848,7.621439456939697
185335,-0.16959130764007568,2.854039192199707,7.4225358963012695
185402,-0.9996016621589661,3.5285160541534424,9.144769668579102
185467,,,9.764211654663086
185468,-0.5174478888511658,3.922135353088379,
185538,-0.6020939946174622,4.951946258544922,10.735997200012207
185605,-0.045164529234170914,4.481457710266113,10.620244026184082
185672,0.490827739238739,3.5539398193359375,10.283753395080566
185739,0.7193422913551331,3.048156976699829,9.394820213317871
185807,-0.5380859971046448,3.8697924613952637,8.356334686279297
185872,,4.136292934417725,7.266404151916504
185873,-0.5679962635040283,,
185941,,4.466502666473389,6.045167446136475
185942,-0.07866404205560684,,
186008,-0.3448655605316162,5.0001020431518555,7.801199913024902
186076,,,9.080462455749512
186077,-1.1159526109695435,5.934200286865234,
186144,-0.7968099117279053,6.047560214996338,11.042278289794922
186209,,,10.364212036132812
186210,-1.602293848991394,6.1710896492004395,
186279,,,8.970691680908203
186280,-0.8240283131599426,4.773082733154297,
186346,,,7.025626182556152
186347,,4.915156841278076,
186348,-1.1593226194381714,,
186412,,4.762016296386719,6.549454689025879
186413,-0.28923243284225464,,
186480,,4.925924301147461,6.491428852081299
186481,0.263509601354599,,
186548,,,7.143472671508789
186549,-0.26979073882102966,5.781956672668457,
186616,,,8.066802978515625
186617,0.1456630825996399,6.4325056076049805,
186682,,6.484848499298096,9.27129077911377
186683,0.5886343717575073,,
186748,,,9.750452995300293
186749,1.689931035041809,4.641777038574219,
186818,,,9.671489715576172
186819,1.5966109037399292,2.3922245502471924,
186886,,,8.717351913452148
186887,1.0067801475524902,1.054337501525879,
186951,,,10.102197647094727
186952,0.052043892443180084,-0.2877369225025177,
187020,-0.3038884699344635,-0.5018945336341858,9.39033317565918
187086,,-0.6409773826599121,9.366405487060547
187087,-0.2144567221403122,,
187155,,,10.354940414428711
187158,-0.664606511592865,-0.7950153350830078,
187222,-0.4914259612560272,-1.9713867902755737,11.176874160766602
187288,-0.6664010882377625,-2.3742783069610596,12.16929817199707
187356,,-2.938086986541748,11.927323341369629
187357,-0.5985047817230225,,
187424,-0.99481600522995,-2.1481566429138184,10.184152603149414
187490,,-0.9855438470840454,8.993722915649414
187491,-0.9681958556175232,,
187559,-0.26919254660606384,-0.17288143932819366,7.648358345031738
187626,,,8.24387264251709
187627,-0.1621137410402298,0.05234299600124359,
187692,-0.5850451588630676,0.19172491133213043,10.516156196594238
187761,,1.2128620147705078,10.484750747680664
187762,0.04217349737882614,,
187828,-0.3568296730518341,1.8625133037567139,11.748161315917969
187896,,,11.820842742919922
187897,0.6873382925987244,1.0031908750534058,
187962,,,10.11416244506836
187963,1.277169108390808,0.2706880569458008,
188029,0.7253243923187256,0.9544371366500854,9.213862419128418
188099,0.6565307378768921,1.1943175792694092,7.699504852294922
188166,,,7.743772506713867
188167,1.079761266708374,1.5092729330062866,
188233,0.03080759197473526,2.5184457302093506,8.615656852722168
188300,0.13519448041915894,2.6988048553466797,10.468897819519043
188367,,2.8755745887756348,11.626725196838379
188368,-0.1094716340303421,,
188433,,2.079063892364502,11.63420295715332
188434,-1.683051586151123,,
188503,-0.5742774605751038,0.5991029739379883,11.134700775146484
188570,-1.23589289188385,1.6465610265731812,8.79930591583252
188637,,,8.028219223022461
188638,-0.08703892678022385,1.7330018281936646,
188707,,,8.52054214477539
188708,-0.49591249227523804,2.133500576019287,
188774,,2.2366909980773926,8.642875671386719
188775,-0.5009972453117371,,
188841,0.008374879136681557,3.0131618976593018,9.744172096252441
188906,0.19112670421600342,3.0571300983428955,12.160325050354004
188972,,,12.659228324890137
188973,0.9732806086540222,1.6378871202468872,
189042,,,8.884251594543457
189044,1.667498230934143,1.1539387702941895,
189108,,,9.471988677978516
189109,0.6574280261993408,1.597508192062378,
189177,-0.15583257377147675,1.5020943880081177,8.617751121520996
189244,,1.6845471858978271,8.114360809326172
189245,0.0649053156375885,,
189310,,,7.980960845947266
189311,-0.4004986882209778,2.649751901626587,
189391,-0.38673996925354004,2.611466884613037,10.555338859558105
189458,,2.638984203338623,10.89392375946045
189459,-0.2225325107574463,,
189512,,,11.796915054321289
189513,-0.8330013751983643,2.0324037075042725,
189591,-0.36191442608833313,0.7701897621154785,12.66580867767334
189658,-1.059123158454895,0.9421738982200623,10.642677307128906
189725,-0.9535398483276367,1.0310074090957642,8.653044700622559
189792,-0.23838496208190918,1.4401801824569702,7.429415225982666
189857,,1.353440284729004,8.059326171875
189858,-0.2709871530532837,,
189921,-0.33828529715538025,1.3450654745101929,10.227821350097656
189992,,,10.81705379486084
189993,0.5772684812545776,1.6716856956481934,
190061,,,12.00209903717041
190062,1.017846941947937,1.6163517236709595,
190128,2.454437732696533,0.2072782665491104,11.756834983825684
190192,,-0.20997019112110138,9.121739387512207
190193,2.68325138092041,,
190260,4.00528621673584,-0.48903313279151917,7.214958667755127
190327,2.3407788276672363,-0.9029914736747742,9.78126049041748
190394,2.17836594581604,-0.11515458673238754,8.156534194946289
190460,0.8641080856323242,1.4033905267715454,8.838488578796387
190528,-0.09840483218431473,1.4557334184646606,10.683355331420898
190594,-0.25423741340637207,0.8341978192329407,11.640483856201172
190662,-1.6872390508651733,0.9101698994636536,12.008679389953613
190731,-1.1057831048965454,0.09272187948226929,10.245468139648438
190796,,,8.957232475280762
190797,-1.6818552017211914,0.35862427949905396,
190863,,,9.170493125915527
190864,-1.2188440561294556,0.2946162819862366,
190927,-0.30957141518592834,0.11006984114646912,9.146265029907227
190997,-0.5003990530967712,0.6287141442298889,9.32303524017334
191063,-1.07826566696167,1.7270197868347168,9.837791442871094
191131,-0.46749773621559143,1.7434704303741455,10.972288131713867
191199,,0.5147559642791748,11.804093360900879
191266,1.4826527833938599,0.09062815457582474,10.29870891571045
191332,0.6867401003837585,0.4740779995918274,9.50040340423584
191415,-0.16779668629169464,0.9723833203315735,9.061020851135254
191481,,1.5801602602005005,7.688438415527344
191482,-0.15553347766399384,,
191549,-0.4860421121120453,1.862214207649231,8.653044700622559
191612,-0.6741777658462524,1.7853448390960693,9.96161937713623
191681,,,11.553146362304688
191682,-0.7112665176391602,1.6193426847457886,
191749,,0.31734809279441833,11.993125915527344
191750,-1.337886929512024,,
191816,,,13.916357040405273
191817,-0.8976075649261475,-1.5840486288070679,
191882,-1.5128620862960815,0.20847466588020325,8.904590606689453
191948,-1.4216357469558716,0.6424728631973267,7.985447406768799
192017,-0.8503493666648865,1.3109676837921143,7.405786037445068
192083,,,7.550252914428711
192084,-0.6403791308403015,1.965404748916626,
192150,-0.05114658549427986,1.5990036725997925,10.34207820892334
192216,1.1979068517684937,1.4195420742034912,11.2247314453125
192284,1.7787644863128662,0.9598209857940674,12.203694343566895
192351,0.9014959335327148,-0.251844584941864,12.820743560791016
192418,0.9726824164390564,0.43968117237091064,8.881559371948242
192484,0.9996016621589661,0.1782652884721756,9.516854286193848
192551,0.5916253924369812,0.7462615370750427,8.143672943115234
192619,0.7731808423995972,0.9287142753601074,8.162217140197754
192686,0.8368897438049316,0.7100701332092285,10.269097328186035
192752,0.25274190306663513,0.5901299118995667,11.230114936828613
192818,,,10.70937728881836
192819,-0.4944169819355011,1.0534402132034302,
192884,,,12.811471939086914
192885,-1.0348957777023315,-0.30538398027420044,
192950,0.20398813486099243,0.23270200192928314,9.542876243591309
193018,0.05383851006627083,0.5775675773620605,8.989535331726074
193086,,,8.229515075683594
193087,,0.8916255235671997,
193088,0.4731806814670563,,
193153,0.3367897868156433,0.966102123260498,8.972785949707031
193220,0.07328019291162491,1.1808580160140991,9.413662910461426
193303,,0.8862416744232178,11.551650047302246
193304,0.3565305769443512,,
193369,0.8548358678817749,0.5129613280296326,11.996715545654297
193438,0.13579268753528595,0.027816563844680786,11.544771194458008
193488,0.6098706722259521,0.26590242981910706,9.45763111114502
193571,0.4573282301425934,0.7366902828216553,9.001200675964355
193638,-0.09511470049619675,0.4381856322288513,9.57069206237793
193704,0.14267204701900482,0.719641387462616,8.048258781433105
193770,,1.3513466119766235,8.140681266784668
193771,0.1534397453069687,,
193837,,,11.08056354522705
193838,-0.33409786224365234,1.2146565914154053,
193903,0.019142581149935722,1.2538390159606934,11.41226863861084
193970,-0.09810572862625122,0.07597211748361588,13.534104347229004
194039,-0.33110684156417847,1.1045867204666138,9.754940032958984
194106,-0.5880361795425415,1.7015960216522217,8.433204650878906
194171,0.05593222752213478,1.2505489587783813,8.805288314819336
194237,1.4775680303573608,1.0007981061935425,8.54746150970459
194306,1.0860424041748047,1.3316057920455933,9.396614074707031
194374,1.5035899877548218,1.7021942138671875,9.728918075561523
194439,-0.00867398176342249,1.069292664527893,12.969996452331543
194505,,0.6367899179458618,12.021242141723633
194506,0.0487537607550621,,
194573,1.9803597927093506,0.2838485836982727,9.05444049835205
194642,1.1673983335494995,0.5069792866706848,9.1624174118042
194706,0.2551347017288208,1.303191065788269,9.130413055419922
194774,0.6059823632240295,1.296311616897583,8.737690925598145
194841,0.5362913608551025,1.643869161605835,8.0081787109375
194906,,1.9872392416000366,9.42054271697998
194907,0.6505486369132996,,
194971,1.555932879447937,2.3045873641967773,10.296914100646973
195040,1.225723385810852,1.2735798358917236,12.34247875213623
195107,,0.2847459018230438,12.625429153442383
195108,0.8928219676017761,,
195176,0.7393822073936462,1.542174220085144,9.214759826660156
195242,0.8554341197013855,2.047358989715576,9.729216575622559
195308,,3.34995174407959,8.70807933807373
195309,2.227717876434326,,
195392,0.8401798605918884,3.303590774536133,11.085648536682129
195459,,4.685744762420654,8.643773078918457
195460,0.14745768904685974,,
195524,,6.791429042816162,9.313164710998535
195525,-0.8111668825149536,,
195592,-0.6622136831283569,8.133502960205078,8.480463027954102
195658,-0.33798620104789734,8.271090507507324,5.962316036224365
195725,-0.5943173170089722,7.75962495803833,4.2260236740112305
195793,-1.2604193687438965,7.0902323722839355,3.4728829860687256
195861,-1.7587246894836426,7.004090785980225,3.686741590499878
195925,-0.612861692905426,7.650452136993408,2.8549365997314453
195993,,8.414061546325684,2.985943555831909
195994,-0.47676992416381836,,
196060,-1.8263218402862549,9.277571678161621,1.657328724861145
196126,-2.4164516925811768,10.346565246582031,2.0252251625061035
196194,-2.0665013790130615,9.965508460998535,3.91705060005188
196261,,,2.822932481765747
196262,-2.449054002761841,9.461520195007324,
196328,,8.689535140991211,4.732105731964111
196329,-2.5250260829925537,,
196394,-1.1099705696105957,8.400900840759277,2.224726915359497
196462,-1.1871391534805298,8.120343208312988,2.0380866527557373
196527,-1.217647671699524,8.456833839416504,1.8454644680023193
196595,-1.407876968383789,9.832706451416016,1.657328724861145
196661,-2.1206390857696533,10.78415298461914,4.088436603546143
196727,-0.5207380056381226,10.850553512573242,2.7571299076080322
196794,-0.39541393518447876,9.160024642944336,4.177569389343262
196862,-0.32123643159866333,8.712566375732422,2.622234582901001
196928,-1.0402796268463135,8.055736541748047,3.137887716293335
196996,,,2.4059832096099854
196997,-0.7459624409675598,7.997710704803467,
197062,-0.5784648656845093,8.335697174072266,2.866900682449341
197128,-0.6406782865524292,9.411569595336914,2.3997020721435547
197197,,,3.313162088394165
197219,-1.9390836954116821,10.984850883483887,
197265,-1.1670992374420166,11.443973541259766,2.1678972244262695
197330,,9.892826080322266,5.217848777770996
197331,-2.0294127464294434,,
197411,-1.8565312623977661,8.791230201721191,2.833700180053711
197482,-1.500898003578186,8.08385181427002,2.53399920463562
197546,,,2.943770170211792
197547,-0.9574281573295593,7.759923934936523,
197614,,7.980362415313721,1.958226203918457
197615,-1.3767703771591187,,
197681,-0.6747759580612183,8.48853874206543,1.7494524717330933
197748,-1.4733805656433105,10.29870891571045,1.7341982126235962
197814,,,3.1543383598327637
197815,-1.031306505203247,10.846963882446289,
197882,,10.367502212524414,3.496212959289551
197883,0.5769693851470947,,
197942,0.04935196787118912,9.644570350646973,3.173480987548828
198014,,8.730812072753906,2.93210506439209
198015,-0.12233305722475052,,
198083,-0.3978067636489868,7.9127655029296875,3.306581735610962
198147,-1.262213945388794,8.144570350646973,2.8292136192321777
198214,,8.595019340515137,2.047358989715576
198215,-1.057029366493225,,
198282,-1.1826525926589966,10.045368194580078,2.100898265838623
198348,-1.8008981943130493,11.73559856414795,2.4284157752990723
198415,-2.3856441974639893,10.615757942199707,4.155734539031982
198483,-1.8284156322479248,9.143274307250977,3.3607194423675537
198549,,8.528319358825684,3.3547372817993164
198550,-2.3171496391296387,,
198617,,,2.061715841293335
198618,-0.9598209857940674,7.5789666175842285,
198684,-0.997208833694458,7.313363075256348,1.588834285736084
198751,-0.9451649188995361,8.411968231201172,2.115255117416382
198817,-1.0058828592300415,10.468000411987305,1.9420746564865112
198883,-0.5964110493659973,11.281859397888184,4.123730659484863
198948,,10.608579635620117,3.392723321914673
198949,0.6589235067367554,,
199018,0.646660327911377,9.06580638885498,3.5024940967559814
199085,0.22462622821331024,8.352446556091309,3.9182469844818115
199151,0.03918246924877167,7.6289167404174805,4.298107624053955
199218,,7.529913902282715,3.2404799461364746
199219,0.11665010452270508,,
199301,0.4384847581386566,8.110771179199219,3.266801118850708
199368,0.2754737138748169,9.129815101623535,4.7662034034729
199434,,,4.529015064239502
199435,-0.8644071817398071,10.655837059020996,
199501,,11.169097900390625,3.8234314918518066
199502,-0.7172485589981079,,
199568,-1.079761266708374,9.02662467956543,5.105386257171631
199635,-1.6016956567764282,9.129515647888184,2.738884687423706
199702,-2.1424734592437744,8.638090133666992,3.1621150970458984
199769,,7.94925594329834,2.5552353858947754
199770,-0.5252245664596558,,
199835,-0.3203391432762146,7.735696315765381,3.2554352283477783
199902,-0.5700899958610535,8.529515266418457,2.7427730560302734
199963,,10.733304977416992,1.4889339208602905
199964,-0.6029912829399109,,
200036,-0.6496513485908508,11.570195198059082,3.6783666610717773
200103,0.021236300468444824,10.531709671020508,5.187041282653809
200169,0.875174880027771,9.311968803405762,3.4989049434661865
200235,,,4.022634029388428
200236,0.25633111596107483,8.391329765319824,
200304,,7.58225679397583,4.388735771179199
200305,-0.4208376705646515,,
200369,,,3.064607620239258
200370,-0.32213374972343445,7.008876800537109,
200438,0.5231308341026306,7.574779033660889,1.8400806188583374
200505,,,3.3505499362945557
200506,0.1378864049911499,9.377471923828125,
200571,-1.6926229000091553,11.303993225097656,3.523730516433716
200642,-0.755832850933075,11.306086540222168,2.215155601501465
200703,,,7.109973430633545
200704,-1.659123420715332,9.549455642700195,
200771,-2.467299222946167,9.642776489257812,4.211966037750244
200838,-1.8272192478179932,7.892725467681885,3.8362929821014404
200904,,7.131508827209473,1.7793627977371216
200905,-0.7704889178276062,,
200970,-0.3735794425010681,7.309175968170166,1.9869401454925537
201038,-0.4172484576702118,8.988937377929688,3.8916268348693848
201106,0.5249254703521729,11.246565818786621,3.189333438873291
201171,,,1.9914265871047974
201172,0.3756731450557709,11.603096008300781,
201240,1.2242279052734375,9.705288887023926,2.888136863708496
201323,0.246759831905365,9.120243072509766,1.2646067142486572
201390,,7.416553974151611,2.939582586288452
201391,-0.6963114142417908,,
201457,,7.295417308807373,0.890728235244751
201458,0.14506487548351288,,
201524,,8.210671424865723,1.5996019840240479
201525,0.4205385744571686,,
201590,1.0701899528503418,10.766804695129395,1.810469388961792
201656,,12.912269592285156,2.0114665031433105
201657,0.16540385782718658,,
201724,,,3.063411235809326
201725,-0.2072782665491104,12.034402847290039,
201789,-2.302194595336914,9.81954574584961,4.117748737335205
201857,,8.236095428466797,1.5544373989105225
201858,-1.6995022296905518,,
201923,-2.480459690093994,7.710870742797852,2.4287149906158447
201992,-1.1069796085357666,7.502994537353516,0.22612173855304718
202056,-0.8668000102043152,7.7925262451171875,0.9795617461204529
202120,,9.156734466552734,3.502793312072754
202121,-0.36311084032058716,,
202190,-0.23330020904541016,11.467303276062012,1.5933207273483276
202256,0.247358039021492,11.695518493652344,2.0832512378692627
202325,,10.900802612304688,2.470290184020996
202326,0.791725218296051,,
202392,-0.19142581522464752,10.044770240783691,1.765604019165039
202458,,,2.7795627117156982
202459,,8.147261619567871,
202526,-0.243469700217247,6.3173508644104,2.7726831436157227
202591,-0.04336991161108017,6.426822662353516,1.6627126932144165
202659,-0.4145565330982208,8.874680519104004,2.017747640609741
202726,-0.9200403094291687,11.295917510986328,1.8870397806167603
202793,,,1.8170497417449951
202794,-1.4632110595703125,12.309277534484863,
202860,-3.6732819080352783,11.089237213134766,5.224728107452393
202925,-2.349153518676758,8.991629600524902,5.580660820007324
202993,-2.546262502670288,7.498806953430176,2.7095725536346436
203061,-1.3692927360534668,6.712166786193848,1.7850457429885864
203144,-0.30598220229148865,7.106982231140137,2.501995086669922
203195,-0.4746761918067932,8.913862228393555,4.393521308898926
203277,1.1593226194381714,11.431112289428711,3.443570852279663
203330,1.4171491861343384,12.222537994384766,4.163212299346924
203395,,10.571191787719727,6.349055767059326
203396,0.4570291340351105,,
203477,1.1997014284133911,9.261420249938965,3.611666679382324
203545,,6.831807613372803,3.5443685054779053
203546,0.2757728099822998,,
203611,,5.36769962310791,2.817847728729248
203612,0.01136590726673603,,
203679,-0.28893333673477173,6.364310264587402,2.207977056503296
203745,,,2.719143867492676
203746,-0.4788636267185211,9.232706069946289,
203812,0.3595215976238251,11.61117172241211,2.7580273151397705
203885,,,2.338385820388794
203886,0.22881366312503815,12.279666900634766,
203940,,,10.075279235839844
