departamento,municipio,tiempo_establecimiento,topografia,drenaje,riego,fertilizacion,pH,materia_organica,fosforo,azufre,acidez,aluminio,calcio,magnesio,potasio,sodio,CICE,conductividad,hierro,cobre,manganeso,zinc,boro
Cundinamarca,Nilo,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,5.1899999999999995,1.1515369411453067,11.562728204334963,1.8945299145299144,0.758046475991871,0.5251134228866495,1.5253392375000001,0.42759947359999995,0.03280122,0.0260529093,2.769839316391871,0.3508576,229.328,2.165,2.439,1.066,0.2410846120778274
Cundinamarca,Nilo,De 5 a 10 años,Ondulado,Bueno,Cuenta con riego,Aplica fertilizantes,4.79,10.100815667416349,13.76161062665558,2.7492307692307687,3.5009778035940355,2.9822479299788967,0.3318007385,0.145731404,0.077635948,0.0319142158,4.088060109894036,0.087186,299.83799999999997,0.9279999999999999,1.401,0.317,0.07754238080107656
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.63,6.621457761772765,3.034211935730681,10.153966357201949,4.189543135749911,3.2191223247355274,0.640162166,0.2031640598,0.130782876,0.0681107739,5.23176301144991,0.1210036,471.76800000000003,2.172,0.533,0.32099999999999995,0.21410731790478627
Cundinamarca,Topaipí,De 5 a 10 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.48,5.475091480151492,6.062903596021424,19.345987682691423,2.319576321500561,2.034728261861135,0.4948878415,0.1858301692,0.19914752399999996,0.0660772594,3.2655191156005605,0.2076612,599.3240000000001,3.295,0.7889999999999999,0.22599999999999998,0.2780377615820654
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.3,6.287991685366132,4.033829380260138,11.073168489750897,5.630337238532198,4.605976911178192,0.5447306855,0.1980498832,0.178597208,0.0594503945,6.611165409732199,0.1738436,1455.783,5.704000000000001,0.916,3.669,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.34,3.6950549499147662,3.481801836266258,7.396359959555107,9.799443578497966,7.0051341154622175,0.443919691,0.15844895820000002,0.114746724,0.0674169866,10.583975938297964,0.1194184,660.0440000000001,1.853,0.125,1,0.23541746579721262
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.6,4.750687409252597,4.302383320581485,9.234764224653002,5.477061270151104,5.061513089206804,0.4227584395,0.168134213,0.15903156799999998,0.0455985722,6.272584062851104,0.12470239999999999,532.279,3.171,0.903,1.484,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Ondulado,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.31,4.501634002678283,2.810416985462892,8.775163158378527,4.496095072512102,3.8265038954403443,0.4189159295,0.1733841642,0.105040632,0.0818669014,5.275302699612101,0.1077936,809.402,4.398000000000001,0.795,3.713,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.35,3.4055461676532532,3.7503557765876057,7.626160492692343,4.434784685159663,3.806257843083517,0.5629826080000001,0.167229049,0.11101262799999999,0.0807424875,5.356751457659664,0.1088504,791.56,3.9829999999999997,0.513,1.963,0.25672761368963903
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.75,9.429996365027094,4.46649961744453,8.315562092104052,4.066922361045036,3.158384167665046,0.4109564445,0.1800371196,0.153545516,0.07636445039999999,4.887825891545035,0.1262876,332.277,2.13,0.489,0.795,0.29934790947449175
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,5.08,4.932445826832237,33.90299540933435,8.315562092104052,0.2758967430859698,0,6.0155866375,1.3531296635999999,0.307397944,0.0425124149,7.99452340308597,0.22404159999999998,485.28700000000003,4.9719999999999995,6.288,97.702,0.21410731790478627
Cundinamarca,Topaipí,De 5 a 10 años,Ondulado,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.470000000000001,3.0007016377685196,4.406820964039786,13.141373287986028,3.6786232411462643,3.1988762723787003,0.834757851,0.23760555,0.119222524,0.0345458228,4.904754988946264,0.1527076,825.462,5.313,2.6719999999999997,4.445,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.68,2.0247156993148607,29.322658760520277,8.085761558966816,4.526750266188319,3.522813110087936,1.7097522710000002,0.2933183942,0.12822527599999997,0.0311725811,6.689218788488319,0.18811039999999998,335.3570000000001,3.896,2.3899999999999997,1.741,0.19279717001235988
Cundinamarca,Topaipí,De 0 a 1 año,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.3,4.034842178772526,16.745382555470542,16.81818181818182,6.059509949999263,5.577787424305899,0.804237343,0.266797089,0.168839964,0.030957267799999997,7.330341613799262,0.1601052,1025.816,7.292999999999999,2.767,3.3729999999999998,0.15017687422750714
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4,4.347789794322808,8.37545141545524,6.706958360143396,6.22300431627243,5.587910450484312,0.0914791845,0.083048797,0.14087260799999998,0.030167785699999998,6.568572691472429,0.17120159999999998,426.393,2.806,0.453,0.591,0.19279717001235988
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.659999999999999,6.869246937856856,1.8257192042846213,6.47715782700616,4.465439878835882,3.907488104867653,0.198273516,0.1137338566,0.09968245999999999,0.0388520888,4.915981800235882,0.0877144,466.64200000000005,1.271,0.507,0.569,0.23541746579721262
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.46,3.0917262330647155,2.1837911247130832,9.464564757790235,7.878384774788249,7.268332796100971,0.274410107,0.0910594984,0.089477636,0.0392109443,8.37254296048825,0.13632719999999998,878.284,4.428,0.32599999999999996,1.855,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.930000000000001,2.2725048753989503,46.37583397092578,6.47715782700616,2.3502315151767794,1.8828828691849313,3.0818302525,0.5721994226,0.140463392,0.0290912192,6.173815801476779,0.7926,504.317,5.064,3.516,107.844,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.25,5.534219540179313,5.868947972456007,10.613567423476422,6.233222714164503,5.1424972986341135,0.161001169,0.12432427539999999,0.15782949599999999,0.0292826088,6.7056602633645035,0.1490088,877.3489999999999,4.812,0.515,2.056,0.17148702211993352
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.78,3.43306846542545,8.12181713848508,11.532769556025368,4.4041294914834435,3.1887532462002866,0.5749767285,0.15089083879999998,0.62399046,0.0400243501,5.794011868883444,0.2821656,676.1700000000001,2.907,3.554,4.837,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.619999999999999,7.20806070923714,7.778664881407805,13.600974354260504,2.2684843320401957,1.7006683979734862,0.22961741900000002,0.12074887759999998,0.19762575200000002,0.037081735,2.853558115640196,0.1463668,819.665,5.1080000000000005,1.172,4.857,0.17148702211993352
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,5.1,3.6985568683726897,10.285168324407039,9.694365290927474,1.880185212141424,1.5184539267620414,1.8641937265,0.24213137,0.14703642399999997,0.030407022699999998,4.163953755341424,0.15904839999999998,378.47700000000003,7.748,5.046,24.106,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.470000000000001,6.517790861574318,9.613783473603673,8.315562092104052,5.94710757318646,3.92773415722448,0.3665480075,0.1537873636,0.171589384,0.0475603156,6.68659264388646,0.16961639999999997,1084.534,3.408,0.68,1.48,0.2780377615820654
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.359999999999999,5.139779627229128,8.285933435348126,8.315562092104052,5.466842872259032,4.018841392830202,0.5195073520000001,0.1746061356,0.138979984,0.0438999895,6.3438363333590315,0.108322,2104.2000000000003,3.5999999999999996,2.604,7.98,0.17148702211993352
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.6,10.09303468793047,9.196032899770467,17.277782884456293,2.62612825826275,2.378911151927198,0.29027418400000005,0.1497141256,0.237882376,0.0437085999,3.3477075437627497,0.2050192,255.22199999999998,4.101,2.366,1.854,0.19279717001235988
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.07,5.706154886849904,7.7339058913542464,12.22217115543708,5.701866023776709,4.231424942576888,0.35395006400000006,0.16650491779999999,0.12894140399999998,0.0491871272,6.400449536776709,0.10303799999999999,833.547,7.675999999999999,1.6500000000000001,3.202,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.38,4.816136621731541,4.302383320581485,6.017556760731685,4.808678451910268,3.496425978219086,0.1773867295,0.1054063478,0.12844267199999998,0.0372731246,5.257187325810269,0.147952,762.4649999999999,3.9739999999999998,0.43700000000000006,1.7730000000000001,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.24,3.21056389914586,49.329927314460605,10.843367956613658,6.5295562530346185,5.071636115385218,0.1869930045,0.1104752662,0.11400501999999998,0.0378472934,6.978876837134617,0.15693479999999999,788.634,6.800000000000001,0.588,2.286,0.17148702211993352
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.41,3.031043169533918,30.023882938026013,8.085761558966816,4.4756582767279545,3.958103235759721,0.748466055,0.2317672422,0.126179196,0.0501201515,5.632190921427954,0.1326284,750.5849999999999,5.5489999999999995,1.971,7.769,0.23541746579721262
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.34,6.391367812551825,5.257241775057382,13.600974354260504,4.853738998734654,3.856872973975585,0.121368423,0.0881177154,0.129184376,0.0383975385,5.230807051634654,0.12681599999999998,732.7210000000001,5.162,0.98,3.5060000000000002,0.2780377615820654
Cundinamarca,Topaipí,De 1 a 5 años,Ondulado,Regular,No cuenta con riego,No ha aplicado fertilizantes,4.970000000000001,3.762059165896688,13.015466717674062,16.128780218770107,0.9605294018548579,0.6073815707048166,0.399675933,0.15423994559999998,0.113774836,0.0722256503,1.7004457667548578,0.1167764,145.288,6.535,4.1739999999999995,0.7040000000000001,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.48,6.8490192500132565,5.943546289211937,11.762570089162605,7.22440730969558,6.438244649471055,0.26787784000000003,0.15405891279999998,0.113787624,0.0573929563,7.81752464279558,0.1405544,635.767,3.079,1.166,1.5210000000000001,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.3,5.648000284299557,7.987540168324407,11.302969022888131,5.763176411129147,4.322532178182611,0.07256854600000001,0.0748118046,0.11568024799999999,0.030000319800000005,6.056237329529148,0.17490039999999998,1582.68,5.17,0.764,1.427,0.19279717001235988
Cundinamarca,Topaipí,De 1 a 5 años,Ondulado,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.45,5.379983420371869,10.374686304514155,9.004963691515764,4.169106339965766,3.8163808692619305,0.35131520000000005,0.1589467984,0.14808503999999997,0.0609336639,4.888387042265766,0.1500656,736.1970000000001,8.634,4.034,2.174,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.25,2.6947578591340826,7.6593075745983175,5.787756227594448,6.866763383473026,5.152620324812527,0.5446208995,0.1670932744,0.11963174,0.05236897930000001,7.750478276673026,0.1194184,901.2740000000001,6.071,3.604,9.763,0.17148702211993352
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.2700000000000005,6.3054001392165295,20.251503442999233,12.911572754848793,4.373474297807225,3.8265038954403443,0.2308525115,0.1278091568,0.137010632,0.0436129051,4.912759503207225,0.179656,472.8789999999999,4.074999999999999,0.614,2.828,0.19279717001235988
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.159999999999999,3.92864681759363,32.649743687834736,8.545362625241289,5.3646588933383015,4.03908744518703,0.42487182,0.1530179742,0.138634708,0.0429430415,6.124126437038301,0.14002599999999998,929.0819999999999,5.678999999999999,1.255,1.651,0.17148702211993352
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.34,4.62903050917825,37.080883703136955,7.16655942641787,4.087359156829183,3.1988762723787003,1.5785580010000002,0.3752809944,0.20953138,0.0345697465,6.285299278729182,0.2552172,808.61,5.973000000000001,4.846,22.949,0.21410731790478627
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.45,4.793380472907494,12.224724560061208,9.924165824064712,5.3646588933383015,4.3529012567178516,0.3472256715,0.1479490558,0.1400286,0.0376319801,6.037494200738301,0.1088504,967.527,5.806,1.3880000000000001,4.381,0.19279717001235988
Cundinamarca,Topaipí,De 1 a 5 años,No indica,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.619999999999999,3.508922294838947,26.592360367253253,5.787756227594448,3.1677033465426163,2.115712471288444,1.889142595,0.33694729900000003,0.229889876,0.052919224400000006,5.676602340942616,0.18229800000000002,943.206,5.3790000000000004,9.663,8.439,0.15017687422750714
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.85,2.161252592259155,34.11187069625095,8.775163158378527,2.3297947193926336,1.528576952940455,1.246510244,0.24353437420000001,0.141332976,0.030143862,3.991316175592634,0.14372479999999999,462.39599999999996,4.641,4.616,5.211,0.23541746579721262
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.659999999999999,5.410324952137268,7.853263198163734,13.600974354260504,5.824486798481585,3.4114598221253862,0.303119146,0.1894508252,0.120872176,0.039880807899999995,6.477809753581585,0.12787279999999998,954.1730000000001,2.928,0.712,2.667,0.19279717001235988
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.6499999999999995,4.206777525443118,11.613018362662586,7.855961025829579,3.964738382124307,3.0976460105945645,1.937503328,0.1320181694,0.146959696,0.0433258207,6.224545396224307,0.195508,686.4330000000001,4.452,1.223,2.6710000000000003,0.23541746579721262
Cundinamarca,Topaipí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.74,3.266190040715758,10.449284621270085,11.532769556025368,3.045082571837741,2.793955225242156,3.1055440285,0.490598888,0.138072036,0.0377276749,6.817025199237741,0.1944512,714.164,7.010999999999999,7.372999999999999,19.686999999999998,0.19279717001235988
Santander,Rionegro,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No indica,4.1499999999999995,3.4091941086927564,13.547303514962652,4.247139846454915,3.8174972830647267,3.2885127121777367,0.855342726,0.4308128058,0.19421135599999997,0.035789855200000005,5.3336540260647265,0.2842792,1048.48,1.515,7.420999999999999,1.796,0.2153235146674964
Santander,Rionegro,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No indica,4.54,3.0286565050931675,5.456336098253975,2.7417958753575196,1.5571370496711385,1.2732960806297944,2.090929263,1.3287354938,0.19520881999999998,0.022009804,5.194020430471139,0.2346096,474.56199999999995,3.129,12.24,2.022,0.23693149406212727
Cundinamarca,Caparrapí,De 5 a 10 años,Ondulado,Bueno,No cuenta con riego,Aplica fertilizantes,4.970000000000001,1.8874829403518312,2.9148393749140737,2.9299638717446936,0.9039106563879675,0.7226962200138406,3.9811971645,1.739951499,0.088927752,0.0666992756,6.780686347487968,0.1009244,188.72700000000003,2.31,8.280999999999999,1.686,0.17210755587823473
Cundinamarca,Caparrapí,De 5 a 10 años,Ondulado,Bueno,No cuenta con riego,Aplica fertilizantes,5.04,2.91102148577002,276.2204802712983,4.811643835616438,0.7467088031031036,0.5566714127133636,3.8554098550000004,0.9638186271999999,0.15511844,0.1891168485,5.910172573803105,0.2705408,219.483,1,15.138,1,0.2153235146674964
Huila,Algeciras,De 5 a 10 años,Plano,Malo,Cuenta con riego,No indica,5.2700000000000005,1.4707767857446383,25.839882202763533,3.146845355573948,0.2271247012894669,0,1.476676593,0.712364068,0.1505883055,0.0557900684,2.6225437361894666,0.150594,100.267,3.96,5.72,2.177,0.1981966423370934
Huila,Algeciras,De 5 a 10 años,Pendiente,Malo,Cuenta con riego,No ha aplicado fertilizantes,5.3,1.1761744457350067,26.735992206570664,2.669351244667983,0.08887488311326966,0,1.594147613,0.4447070732,0.11276187359999999,0.044210997599999996,2.2847024405132697,0.14689519999999998,328.669,3.577,3.106,2.243,0.2209204032104129
Cundinamarca,Nilo,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,5.29,2.213826059430828,12.332085365853658,3.3240588073646604,0.21216794600039784,0,4.9672950165,2.1596307876,0.2035650041,0.020717924199999998,7.563376678400398,0.23513799999999999,542.0469999999999,4.614,1.5670000000000002,2.116,0.27256347046034274
Cundinamarca,Nilo,No indica,Plano,Bueno,Cuenta con riego,No ha aplicado fertilizantes,5.1,1.2100973881480683,2.437573170731707,2.121805441055235,0.5556779538105657,0.21103638362172908,1.2480198015000001,0.3581281366,0.0525968869,0.048086637,2.2625094158105656,0.13738399999999998,191.356,2.3200000000000003,1,1,0.20836543235238733
Cundinamarca,Nilo,De 5 a 10 años,Pendiente,Bueno,No cuenta con riego,Aplica fertilizantes,4.71,2.8076550639070152,1.6637926829268295,2.2935559219565818,1.9095115140035805,1.3767611693417563,3.2817780050000005,0.41759741139999995,0.08642826239999998,0.0563642372,5.751679430003581,0.17859919999999999,639.397,1,1,1,0.20836543235238733
Cundinamarca,Nilo,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No ha aplicado fertilizantes,4.84,3.2832437798813077,48.41989024390244,2.980557845561968,0.9294976681922191,0.5828623928600136,1.5519074495,0.396914414,0.16378324529999996,0.0249284954,3.067031272392219,0.3973568,161.557,2.382,2.395,1.275,0.22976477838837245
Cundinamarca,Nilo,De 1 a 5 años,Ondulado,Regular,Cuenta con riego,Aplica fertilizantes,4.48,2.7183179570389164,13.929036585365854,3.839310250068701,2.9097318308625995,2.7233742838804087,3.3478417305,0.7162562732,0.0380515055,0.0564120846,7.0682934246626,0.15534959999999998,378.697,2.31,1.47,1.47,0.18696608631640216
Cundinamarca,Nilo,De 5 a 10 años,Ondulado,Bueno,Cuenta con riego,Aplica fertilizantes,5.23,2.5936138660989165,3.5735487804878048,3.667559769167354,0.32330353676251095,0.08039481280827775,0.8629179600000001,0.276527602,0.056817016899999996,0.033134324500000006,1.552700440162511,0.1379124,101.674,1.984,1.24,4.0089999999999995,0.18696608631640216
Cundinamarca,Nilo,De 5 a 10 años,Pendiente,Bueno,No cuenta con riego,Aplica fertilizantes,4.4,2.404429404495884,3.622939024390244,1.9500549601538884,2.0913697534324935,1.5174520917562424,0.7447607775,0.14808483039999998,0.03596957469999999,0.0350242968,3.055209232832494,0.1738436,135.058,1,1,1,0.20836543235238733
Cundinamarca,Nilo,De 5 a 10 años,Ondulado,Bueno,Cuenta con riego,Aplica fertilizantes,4.609999999999999,3.4817298108464905,5.335134146341464,3.4958092882660075,2.1721956376231213,1.396859872543826,1.0477701375,0.40764060739999997,0.1074304427,0.0230385231,3.7580753483231217,0.1706732,359.601,1,1,1.163,0.18696608631640216
Cundinamarca,Nilo,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.96,6.482405576827933,71.9955,4.698062654575433,0.646607073525022,0.3316286028341457,4.647131594,0.7303315733999999,0.14915346129999998,0.0251916561,6.198415358325022,0.47556,388.905,2.785,7.289,5.617,0.18696608631640216
Cundinamarca,Nilo,De 5 a 10 años,Ondulado,Bueno,No cuenta con riego,Aplica fertilizantes,5.25,8.983844569134705,33.19123170731707,8.133072272602364,0.5455747182867372,0.21103638362172908,4.4710074035,0.66755845,0.24786230199999998,0.0467229861,5.978725859886736,0.3603688,198.902,2.454,1.613,4.261,0.20836543235238733
Meta,Mapiripán,De 1 a 5 años,Ondulado,Bueno,No cuenta con riego,No indica,4.98,2.161344888415764,2.2650088114352847,3.4968958930276983,1.2542524181391181,0.913095760405278,0.16517303700000002,0.11214981959999999,0.1456507534,0.0159092605,1.693135288639118,0.0993392,98.24799999999999,2.346,1,1,0.1889651646826846
Santander,Rionegro,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,Aplica fertilizantes,3.8499999999999996,2.20800628346045,4.0336327508988825,6.041651846055346,12.612024981286996,8.34008066237333,1.00413934,0.26104526,0.18922928399999997,0.08286753999999999,14.149306405286996,0.25416039999999995,952.754,2.7939999999999996,1.738,1,0.17646481339070963
Santander,Rionegro,De 5 a 10 años,Pendiente,Bueno,No cuenta con riego,Aplica fertilizantes,5.42,2.2793358355024607,29.51045101873462,2.840399800810984,0.20547131466798055,0,15.078558600000001,0.8743749,0.184502772,0.06784421,16.41075179666798,0.18494000000000002,323.33399999999995,2.767,8.056,2.029,0.15601223882062273
Santander,Rionegro,Mas de 10 años,Ondulado,Bueno,No cuenta con riego,Aplica fertilizantes,5.4,2.0169449833479205,30.440369646123763,3.196094472504802,0.15654957308036613,0,6.7222221200000005,2.1160596700000003,0.155130876,0.05473468,9.204696919080366,0.16697440000000002,78.72200000000001,3.372,14.2,2.027,0.17646481339070963
Cundinamarca,Nilo,Mas de 10 años,Ondulado,Bueno,Cuenta con riego,No indica,5.44,3.8033213724782,13.255403285420943,4.46090409285278,0.11906250430013476,0,7.368665640000001,1.80523116,0.41914033199999995,0.16592646,9.878026096300134,0.47080439999999996,229.768,1,5.1739999999999995,2.04,0.11261117945672307
Cundinamarca,Nilo,De 5 a 10 años,Ondulado,Bueno,Cuenta con riego,No indica,4.78,1.7027615582271296,61.876471047227916,5.733557320301364,3.3337501204037734,3.033527401227411,6.755488490000001,1.61225318,0.17330543999999998,0.34735469999999996,12.222151930403776,0.4206064,493.141,1,4.814,3.064,0.1479623580650179
Cundinamarca,Nilo,De 5 a 10 años,Ondulado,Bueno,Cuenta con riego,No indica,4.970000000000001,2.988667548630102,64.65852443531827,4.969965383832213,1.0715625387012129,0.8864203445145032,6.808187690000001,1.70457848,0.38521072799999995,0.10918228999999999,10.078721726701216,0.3767492,349.811,1.976,3.209,3.365,0.1479623580650179
Cundinamarca,Nilo,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,5.31,4.195939000051597,72.74521848049281,7.769802484219101,0.2182812578835804,0,5.30077099,1.16293672,0.467362008,0.13855912,7.287910095883581,0.420078,187.81400000000002,1.1400000000000001,1.9020000000000001,5.1,0.2716914831940497
Cundinamarca,Nilo,De 5 a 10 años,Ondulado,Bueno,Cuenta con riego,No indica,5.04,3.1829411155255154,230.86098850102664,4.206373447363062,2.807890726411512,2.3342402405548586,9.00332895,0.59432149,0.163346004,0.1196125,12.688499670411511,0.18652519999999997,225.37900000000002,1.127,2.3280000000000003,2.5069999999999997,0.21866471528160747
Cundinamarca,Nilo,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,4.5,2.9470374985810848,9.550803696098562,4.46090409285278,1.5378906805434074,1.2311393673812545,2.2721040500000003,0.5872613200000001,0.11956949999999998,0.07923132,4.596056870543408,1.0208688,230.28500000000003,1,2.929,2.761,2.3750866103875907
Cundinamarca,Nilo,De 5 a 10 años,Ondulado,Bueno,Cuenta con riego,No indica,4.88,5.907951680511841,39.302918685831614,7.260741193239667,0.44648439112550536,0.3053225631105511,4.40839787,0.9886048300000001,0.183658752,0.08057098,6.1077168231255055,0.4681624,282.326,1,7.46,1.499,0.16563794736916526
Meta,Granada,De 1 a 5 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,5.38,4.691429106857232,21.451996404986126,5.693892920717515,0.7998338007665224,0.5076422636396531,2.61574675,0.35156026,0.23171162399999998,0.79212182,4.790974254766522,0.12206039999999999,158.224,2.452,2.471,1,0.22697536451378741
Meta,Vistahermosa,De 5 a 10 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,5.3,2.093693112400904,5.733564466667969,4.9234328785421235,1.2824670404317526,1.0596640061678737,3.4537738200000003,0.70112919,0.097793784,0.08047528999999999,5.615639124431753,0.13632719999999998,75.321,2.8160000000000003,3.829,1,0.11857556809516548
Norte de santander,El zulia,No indica,Plano,No indica,No cuenta con riego,No ha aplicado fertilizantes,5.39,2.2907393125795625,10.174336956521739,3.669863705199394,0.27105721077128875,0,5.578869060000001,1.49476471,0.13397410799999998,0.09444603,7.573111118771291,0.2182292,283.52500000000003,1.358,7.245,2.0949999999999998,0.2393445269615757
Cundinamarca,Yacopí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.72,8.914161460589328,60.549336956521735,4.143109540636042,3.1824124375740195,2.672624098204907,1.17837607,0.30105289,0.127615824,0.07148043,4.86093765157402,0.1960364,131.384,3.4770000000000003,2.1479999999999997,2.146,0.3105709510152139
Cundinamarca,La palma,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.73,2.5501074412683717,6.458032608695651,3.827612317011609,2.238731777851755,1.66296610554972,2.8896728000000005,0.79309243,0.165540456,0.09635983,6.183397293851756,0.2546888,273.218,3.609,11.802,3.277,0.26308666831278843
Cundinamarca,La palma,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.91,9.047550783915002,4.550423913043478,5.4050984351337705,5.1601261606089786,4.117820832789783,1.89750057,0.42650668,0.162501984,0.10124002,7.747875414608979,0.21136,263.747,2.134,1.948,1.683,0.21560238561036296
Cundinamarca,Yacopí,De 1 a 5 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.78,1.9646765222279168,32.41564130434782,3.1966178697627456,5.300674343971869,4.365286027068015,2.85025819,0.55232253,0.09655588799999999,0.13099961,8.930810561971867,0.256274,158.587,2.575,2.5,3.234,0.26308666831278843
Cundinamarca,Yacopí,Mas de 10 años,Ondulado,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.71,8.464590037528726,12.576510869565215,3.1966178697627456,3.8550358865249956,3.296236387786052,1.05815602,0.29290654,0.268510896,0.14688415,5.621493492524996,0.256274,299.35400000000004,5.959,3.009,4.1049999999999995,0.26308666831278843
