NoBloc,NoTraitement,test_type,NtotDose,PtotDose,KtotDose,NsemisDose,NfracDose,LatDD,LonDD,Annee,DatePlantation,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,pH1dans1,MOsol,CaSol,MgSol,Ksol,CuSol,ZnSol,FeSol,MnSol,AlSol,Psol,Texture,ArgileMesure,SableMesure,LimonCentroid,Yield
3,5,N,180,150,160,180,0,48.797222,-72.2425,2013,2013-06-07,43560,Cereal,Waneta,late,5.76,1.848,779.4544177,57.64794767,67.51013658,0.868132546,3.114928127,97.30805287,17.18515307,2145.988444,49.35147183,Loam sableux,3.416430519,66.38089196,25,23.3046
4,1,N,0,150,160,0,0,48.797222,-72.2425,2013,2013-06-07,43560,Cereal,Waneta,late,5.21,2.415,356.1486578,26.80921521,31.51030655,0.814171922,1.749548851,98.32812896,12.19987942,2418.89363,41.51659061,Loam sableux,3.510162293,64.04103478,25,20.13028085
4,2,N,90,150,160,90,0,48.797222,-72.2425,2013,2013-06-07,43560,Cereal,Waneta,late,5.21,2.415,356.1486578,26.80921521,31.51030655,0.814171922,1.749548851,98.32812896,12.19987942,2418.89363,41.51659061,Loam sableux,3.510162293,64.04103478,25,29.70792
4,3,N,120,150,160,120,0,48.797222,-72.2425,2013,2013-06-07,43560,Cereal,Waneta,late,5.21,2.415,356.1486578,26.80921521,31.51030655,0.814171922,1.749548851,98.32812896,12.19987942,2418.89363,41.51659061,Loam sableux,3.510162293,64.04103478,25,28.85608
4,4,N,150,150,160,150,0,48.797222,-72.2425,2013,2013-06-07,43560,Cereal,Waneta,late,5.21,2.415,356.1486578,26.80921521,31.51030655,0.814171922,1.749548851,98.32812896,12.19987942,2418.89363,41.51659061,Loam sableux,3.510162293,64.04103478,25,31.499325
4,5,N,180,150,160,180,0,48.797222,-72.2425,2013,2013-06-07,43560,Cereal,Waneta,late,5.21,2.415,356.1486578,26.80921521,31.51030655,0.814171922,1.749548851,98.32812896,12.19987942,2418.89363,41.51659061,Loam sableux,3.510162293,64.04103478,25,24.09080488
1,1,K,140,150,0,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.07,2.192,376.007607,46.42622333,71.07226131,1.547288277,5.433157072,122.9943176,12.97331556,2052.177608,145.3038472,Sable loameux,2.805337373,74.14305108,12.1,47.7576
1,2,K,140,150,100,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.07,2.192,376.007607,46.42622333,71.07226131,1.547288277,5.433157072,122.9943176,12.97331556,2052.177608,145.3038472,Sable loameux,2.805337373,74.14305108,12.1,49.80133125
1,3,K,140,150,130,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.07,2.192,376.007607,46.42622333,71.07226131,1.547288277,5.433157072,122.9943176,12.97331556,2052.177608,145.3038472,Sable loameux,2.805337373,74.14305108,12.1,67.18352143
1,4,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.07,2.192,376.007607,46.42622333,71.07226131,1.547288277,5.433157072,122.9943176,12.97331556,2052.177608,145.3038472,Sable loameux,2.805337373,74.14305108,12.1,86.15722333
1,5,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.07,2.192,376.007607,46.42622333,71.07226131,1.547288277,5.433157072,122.9943176,12.97331556,2052.177608,145.3038472,Sable loameux,2.805337373,74.14305108,12.1,57.26637931
1,6,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.07,2.192,376.007607,46.42622333,71.07226131,1.547288277,5.433157072,122.9943176,12.97331556,2052.177608,145.3038472,Sable loameux,2.805337373,74.14305108,12.1,77.35250769
1,7,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.07,2.192,376.007607,46.42622333,71.07226131,1.547288277,5.433157072,122.9943176,12.97331556,2052.177608,145.3038472,Sable loameux,2.805337373,74.14305108,12.1,57.354
1,8,K,140,150,190,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.07,2.192,376.007607,46.42622333,71.07226131,1.547288277,5.433157072,122.9943176,12.97331556,2052.177608,145.3038472,Sable loameux,2.805337373,74.14305108,12.1,74.052
2,1,K,140,150,0,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.029,417.756504,49.55698435,77.87853059,2.253307697,6.241831517,143.916584,15.1018448,2138.515749,211.1074061,Sable loameux,2.392301806,75.37542727,12.1,50.82226875
2,2,K,140,150,100,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.029,417.756504,49.55698435,77.87853059,2.253307697,6.241831517,143.916584,15.1018448,2138.515749,211.1074061,Sable loameux,2.392301806,75.37542727,12.1,43.13684571
2,3,K,140,150,130,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.029,417.756504,49.55698435,77.87853059,2.253307697,6.241831517,143.916584,15.1018448,2138.515749,211.1074061,Sable loameux,2.392301806,75.37542727,12.1,53.15046
2,4,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.029,417.756504,49.55698435,77.87853059,2.253307697,6.241831517,143.916584,15.1018448,2138.515749,211.1074061,Sable loameux,2.392301806,75.37542727,12.1,48.2724
2,5,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.029,417.756504,49.55698435,77.87853059,2.253307697,6.241831517,143.916584,15.1018448,2138.515749,211.1074061,Sable loameux,2.392301806,75.37542727,12.1,57.40585714
2,6,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.029,417.756504,49.55698435,77.87853059,2.253307697,6.241831517,143.916584,15.1018448,2138.515749,211.1074061,Sable loameux,2.392301806,75.37542727,12.1,54.09218571
2,7,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.029,417.756504,49.55698435,77.87853059,2.253307697,6.241831517,143.916584,15.1018448,2138.515749,211.1074061,Sable loameux,2.392301806,75.37542727,12.1,54.75492
2,8,K,140,150,190,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.029,417.756504,49.55698435,77.87853059,2.253307697,6.241831517,143.916584,15.1018448,2138.515749,211.1074061,Sable loameux,2.392301806,75.37542727,12.1,52.53647143
3,1,K,140,150,0,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.326,425.0664163,50.43415977,59.96839336,2.145626378,6.045455381,143.6394409,14.10772698,2043.462717,226.9530414,Sable loameux,1.706204897,73.06547795,12.1,41.60602286
3,2,K,140,150,100,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.326,425.0664163,50.43415977,59.96839336,2.145626378,6.045455381,143.6394409,14.10772698,2043.462717,226.9530414,Sable loameux,1.706204897,73.06547795,12.1,47.7390375
3,3,K,140,150,130,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.326,425.0664163,50.43415977,59.96839336,2.145626378,6.045455381,143.6394409,14.10772698,2043.462717,226.9530414,Sable loameux,1.706204897,73.06547795,12.1,45.438525
3,4,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.326,425.0664163,50.43415977,59.96839336,2.145626378,6.045455381,143.6394409,14.10772698,2043.462717,226.9530414,Sable loameux,1.706204897,73.06547795,12.1,47.7576
3,5,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.326,425.0664163,50.43415977,59.96839336,2.145626378,6.045455381,143.6394409,14.10772698,2043.462717,226.9530414,Sable loameux,1.706204897,73.06547795,12.1,44.3631375
3,6,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.326,425.0664163,50.43415977,59.96839336,2.145626378,6.045455381,143.6394409,14.10772698,2043.462717,226.9530414,Sable loameux,1.706204897,73.06547795,12.1,39.939075
3,7,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.326,425.0664163,50.43415977,59.96839336,2.145626378,6.045455381,143.6394409,14.10772698,2043.462717,226.9530414,Sable loameux,1.706204897,73.06547795,12.1,52.41469655
3,8,K,140,150,190,140,0,48.797222,-72.2425,2013,2013-06-03,43560,Grassland,Estima,mid-season,5.09,2.326,425.0664163,50.43415977,59.96839336,2.145626378,6.045455381,143.6394409,14.10772698,2043.462717,226.9530414,Sable loameux,1.706204897,73.06547795,12.1,51.46205625
1,1,K,140,150,0,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.16,2.119,524.9263244,59.35360041,83.95562792,1.90317578,6.939518105,133.6948415,19.81659454,2083.191959,197.895282,Sable loameux,2.149671604,74.64776669,12.1,31.23429796
1,2,K,140,150,100,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.16,2.119,524.9263244,59.35360041,83.95562792,1.90317578,6.939518105,133.6948415,19.81659454,2083.191959,197.895282,Sable loameux,2.149671604,74.64776669,12.1,33.14916
1,3,K,140,150,130,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.16,2.119,524.9263244,59.35360041,83.95562792,1.90317578,6.939518105,133.6948415,19.81659454,2083.191959,197.895282,Sable loameux,2.149671604,74.64776669,12.1,33.4277625
1,4,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.16,2.119,524.9263244,59.35360041,83.95562792,1.90317578,6.939518105,133.6948415,19.81659454,2083.191959,197.895282,Sable loameux,2.149671604,74.64776669,12.1,35.40361224
1,5,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.16,2.119,524.9263244,59.35360041,83.95562792,1.90317578,6.939518105,133.6948415,19.81659454,2083.191959,197.895282,Sable loameux,2.149671604,74.64776669,12.1,32.2299551
1,6,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.16,2.119,524.9263244,59.35360041,83.95562792,1.90317578,6.939518105,133.6948415,19.81659454,2083.191959,197.895282,Sable loameux,2.149671604,74.64776669,12.1,32.90200435
1,7,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.16,2.119,524.9263244,59.35360041,83.95562792,1.90317578,6.939518105,133.6948415,19.81659454,2083.191959,197.895282,Sable loameux,2.149671604,74.64776669,12.1,35.9869125
1,8,K,140,150,190,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.16,2.119,524.9263244,59.35360041,83.95562792,1.90317578,6.939518105,133.6948415,19.81659454,2083.191959,197.895282,Sable loameux,2.149671604,74.64776669,12.1,33.52342041
2,1,K,140,150,0,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.17,2.095,474.0040749,53.16444591,74.77497617,2.092969859,6.102199959,121.503685,19.07501247,2073.447532,164.0744478,Loam sableux,2.414751087,72.36512817,25,34.4035102
2,2,K,140,150,100,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.17,2.095,474.0040749,53.16444591,74.77497617,2.092969859,6.102199959,121.503685,19.07501247,2073.447532,164.0744478,Loam sableux,2.414751087,72.36512817,25,32.12318298
2,3,K,140,150,130,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.17,2.095,474.0040749,53.16444591,74.77497617,2.092969859,6.102199959,121.503685,19.07501247,2073.447532,164.0744478,Loam sableux,2.414751087,72.36512817,25,26.08266122
2,4,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.17,2.095,474.0040749,53.16444591,74.77497617,2.092969859,6.102199959,121.503685,19.07501247,2073.447532,164.0744478,Loam sableux,2.414751087,72.36512817,25,32.22513191
2,5,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.17,2.095,474.0040749,53.16444591,74.77497617,2.092969859,6.102199959,121.503685,19.07501247,2073.447532,164.0744478,Loam sableux,2.414751087,72.36512817,25,34.60239574
2,6,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.17,2.095,474.0040749,53.16444591,74.77497617,2.092969859,6.102199959,121.503685,19.07501247,2073.447532,164.0744478,Loam sableux,2.414751087,72.36512817,25,33.2190375
2,7,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.17,2.095,474.0040749,53.16444591,74.77497617,2.092969859,6.102199959,121.503685,19.07501247,2073.447532,164.0744478,Loam sableux,2.414751087,72.36512817,25,29.67413878
2,8,K,140,150,190,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.17,2.095,474.0040749,53.16444591,74.77497617,2.092969859,6.102199959,121.503685,19.07501247,2073.447532,164.0744478,Loam sableux,2.414751087,72.36512817,25,30.646275
3,1,K,140,150,0,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.28,2.187,568.9490928,57.57452764,84.46513724,1.808216949,5.764190805,117.3956255,19.4807682,2036.228089,149.0244281,Loam sableux,2.377045503,67.02446798,25,33.48675
3,2,K,140,150,100,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.28,2.187,568.9490928,57.57452764,84.46513724,1.808216949,5.764190805,117.3956255,19.4807682,2036.228089,149.0244281,Loam sableux,2.414751087,67.02446798,25,32.50998367
3,3,K,140,150,130,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.28,2.187,568.9490928,57.57452764,84.46513724,1.808216949,5.764190805,117.3956255,19.4807682,2036.228089,149.0244281,Loam sableux,2.377045503,67.02446798,25,30.400524
3,4,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.28,2.187,568.9490928,57.57452764,84.46513724,1.808216949,5.764190805,117.3956255,19.4807682,2036.228089,149.0244281,Loam sableux,2.377045503,67.02446798,25,31.826025
3,5,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.28,2.187,568.9490928,57.57452764,84.46513724,1.808216949,5.764190805,117.3956255,19.4807682,2036.228089,149.0244281,Loam sableux,2.377045503,67.02446798,25,32.16328163
3,6,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.28,2.187,568.9490928,57.57452764,84.46513724,1.808216949,5.764190805,117.3956255,19.4807682,2036.228089,149.0244281,Loam sableux,2.377045503,67.02446798,25,32.935716
3,7,K,140,150,160,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.28,2.187,568.9490928,57.57452764,84.46513724,1.808216949,5.764190805,117.3956255,19.4807682,2036.228089,149.0244281,Loam sableux,2.377045503,67.02446798,25,31.65675652
3,8,K,140,150,190,140,0,48.797222,-72.2425,2013,2013-06-06,43560,Grassland,Mystere,mid-season late,5.28,2.187,568.9490928,57.57452764,84.46513724,1.808216949,5.764190805,117.3956255,19.4807682,2036.228089,149.0244281,Loam sableux,2.377045503,67.02446798,25,30.20468936
1,1,N,200,110,270,140,60,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.29,721.4300705,56.84698427,236.1942976,4.560168595,6.950295387,289.7126067,8.138510726,1607.351297,335.121543,Sable loameux,2.133899565,75.37321697,12.1,24.09455127
1,2,N,140,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.42,782.9829299,46.84411323,192.2797839,4.890585886,8.327403299,248.9989058,15.85939246,1771.432516,357.6951578,Sable loameux,2.133899565,75.37321697,12.1,35.52003204
1,3,N,180,110,270,140,30,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.53,790.4634804,59.21096651,231.8229562,4.120185419,7.877531141,302.3522993,9.566065287,1824.579869,398.7376132,Sable loameux,2.133899565,75.37321697,12.1,30.0326923
1,4,N,150,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.638,705.9605373,63.20089567,167.7559625,4.635275569,6.943798066,312.4774358,10.73475022,1831.198728,365.455532,Sable loameux,2.133899565,75.37321697,12.1,21.62291666
1,5,N,155,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.392,647.9588375,49.52859063,221.1650104,4.070474596,7.040753306,315.7621074,9.379593452,1856.134759,411.3554277,Sable loameux,2.133899565,75.37321697,12.1,31.32291666
1,6,N,160,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.547,726.8478021,62.26351793,205.9294121,3.907113822,6.333258967,217.981738,11.66136016,1906.62833,263.3644749,Sable loameux,2.133899565,75.37321697,12.1,18.99583333
2,1,N,200,110,270,140,60,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.981,597.1792007,39.87423578,283.2353048,4.285793187,7.096754239,374.025027,8.039401923,1936.999389,418.0220631,Sable loameux,2.133899565,75.37321697,12.1,30.67003204
2,2,N,140,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.661,834.7519146,70.35236179,190.4585831,4.701854999,9.26063653,295.2435596,12.15030615,1937.843233,448.2333292,Sable loameux,2.133899565,75.37321697,12.1,20.4415064
2,3,N,180,110,270,140,30,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.741,484.984122,36.93624021,158.4503826,4.874597648,4.849362244,400.7960233,4.922583498,1957.118264,447.8232691,Sable loameux,2.133899565,75.37321697,12.1,30.77884614
2,4,N,150,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.509,594.6279448,35.8479872,198.0651131,4.016840711,7.337131753,365.1737103,8.736796357,1944.404162,400.5840418,Sable loameux,2.133899565,75.37321697,12.1,28.68028845
2,5,N,155,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.346,709.1051354,67.96750814,154.0642515,3.839903222,6.509600548,191.9961716,11.25094774,1775.686468,259.8736654,Sable loameux,2.133899565,75.37321697,12.1,23.39503204
2,6,N,160,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,3.185,1082.906423,84.54214671,191.1253995,4.892886364,12.96507145,270.8305486,18.3940903,1760.83458,485.8733967,Sable loameux,2.133899565,75.37321697,12.1,23.73701922
3,1,N,200,110,270,140,60,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.704,720.4740009,43.56626978,174.0838487,4.339229893,8.472331826,358.8831449,10.1656003,1989.931759,428.6733354,Sable loameux,2.133899565,75.37321697,12.1,33.09503204
3,2,N,140,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.608,703.1190997,52.11418567,153.1457415,4.51515712,7.472123391,247.1806895,12.46876575,1995.649531,333.6474296,Sable loameux,2.133899565,75.37321697,12.1,23.76810897
3,3,N,180,110,270,140,30,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,3.079,719.3350629,47.79464949,207.8480888,5.98943714,8.175032954,292.1665138,14.73632155,2115.386917,439.1389597,Sable loameux,2.133899565,75.37321697,12.1,26.53509615
3,4,N,150,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,3.156,686.0011297,50.11433914,245.1779225,4.802079576,8.172738941,422.2977928,7.511994731,1988.655008,445.9345259,Sable loameux,2.133899565,75.37321697,12.1,35.76874999
3,5,N,155,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.708,761.9387119,63.08352562,198.7352006,5.757058127,7.607826467,483.7377176,8.329449183,2140.963946,506.3283794,Sable loameux,2.133899565,75.37321697,12.1,31.41618589
3,6,N,160,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,3.004,891.3886821,76.75918125,234.3315899,4.447695141,9.078433331,280.9096603,11.4688051,1984.446247,476.3721636,Sable loameux,2.133899565,75.37321697,12.1,20.36378204
4,1,N,200,110,270,140,60,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.87,769.3322231,58.34729633,235.9924207,6.353675694,8.329708325,453.1218659,8.704222784,2149.464951,429.9138741,Sable loameux,2.133899565,75.37321697,12.1,27.35897435
4,2,N,140,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.648,610.1422542,47.5396471,144.4872891,4.614759279,7.250596197,302.5838227,14.48121677,2086.380376,382.8839178,Sable loameux,2.133899565,75.37321697,12.1,25.43141025
4,3,N,180,110,270,140,30,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.873,610.2977535,40.11069172,161.894962,5.471384359,7.211883258,332.7859236,11.16174058,2176.462295,359.3613799,Sable loameux,2.133899565,75.37321697,12.1,39.39070512
4,4,N,150,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.761,785.5265101,64.80219434,186.6564823,6.327517252,8.819745182,336.3893375,15.065534,2326.930228,448.6315665,Sable loameux,2.133899565,75.37321697,12.1,22.60224358
4,5,N,155,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,2.769,656.4858108,41.44577184,248.9649685,5.968978702,9.022568011,385.1925761,11.45070412,2059.079613,363.4141211,Sable loameux,2.133899565,75.37321697,12.1,33.37483973
4,6,N,160,110,270,140,0,46.737222,-72.263056,2013,2013-05-10,31227,HRC,Goldrush,mid-season,NA,3.093,743.6391077,52.51178274,198.3606787,6.303375743,8.369492532,332.4546339,16.92006766,2119.546886,403.8908906,Sable loameux,2.133899565,75.37321697,12.1,25.55576922
1,1,N,200,110,270,140,60,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.866,773.8132493,54.57911297,50.22525614,0.786665972,1.427059967,235.7505895,2.071891056,1623.381921,51.60643377,Loam sableux,8.216392826,69.7389227,25,45.82628204
1,2,N,140,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,3.158,776.2305324,60.13569259,215.8874862,0.876491488,4.434937347,322.2303089,6.099854731,1974.376181,149.008324,Loam sableux,8.216392826,69.7389227,25,37.77403845
1,3,N,180,110,270,140,30,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,3.12,601.9238945,51.79373326,113.8820087,0.783829795,3.514083124,339.2142227,8.740958055,1686.966295,199.2896109,Loam sableux,8.216392826,69.7389227,25,41.31826922
1,4,N,150,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.91,784.5587595,63.08505623,179.4927971,0.787871883,4.173493863,291.634422,8.45239083,1738.514544,158.0180965,Loam sableux,8.216392826,69.7389227,25,40.12131409
1,5,N,155,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,3.071,747.3465343,56.51119762,49.15818437,1.026561408,1.941728074,237.9732158,2.937034643,1837.923708,79.01449164,Loam sableux,8.216392826,69.7389227,25,50.48974357
1,6,N,160,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,3.276,912.6308782,67.79813299,209.1723886,0.698268079,4.645266458,303.1774698,5.220088416,2024.012031,131.2114361,Loam sableux,8.216392826,69.7389227,25,45.12676281
2,1,N,200,110,270,140,60,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.985,778.70673179999994,51.46360172,154.5070838,1.245509654,4.040646535,331.2052514,6.009224807,1981.897496,137.404936,Loam sableux,8.216392826,69.7389227,25,58.83733973
2,2,N,140,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.774,793.3103488,73.4468282,102.7283192,0.630098154,1.53607251,320.1098994,3.453542752,1769.660539,53.60158515,Loam sableux,8.216392826,69.7389227,25,51.42243588
2,3,N,180,110,270,140,30,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.958,831.8706985,68.18143493,89.45046595,1.220953838,3.02984629,269.995644,5.249276509,2083.988569,111.7522187,Loam sableux,8.216392826,69.7389227,25,44.17852563
2,4,N,150,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,3.062,637.9014082,45.69992295,159.5536444,0.611075896,3.991107506,304.2386527,6.567849666,1798.783448,168.3241854,Loam sableux,8.216392826,69.7389227,25,49.30833332
2,5,N,155,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,3.092,1157.404613,104.2370512,64.26857094,1.000386154,2.110988706,231.935924,3.002132658,1975.476573,59.4505706,Loam sableux,8.216392826,69.7389227,25,49.8679487
2,6,N,160,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.757,936.3946564,103.6406801,80.32879018,0.646932883,2.524528326,249.5693978,2.684749908,1791.646078,86.02228877,Loam sableux,8.216392826,69.7389227,25,52.49503203
3,1,N,200,110,270,140,60,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.967,625.8673278,64.52667643,79.44513802,0.827117385,2.238422529,251.7824464,4.504471619,1405.274907,105.0021758,Loam sableux,8.216392826,69.7389227,25,51.67115383
3,2,N,140,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,3.123,990.5940041,93.56217056,110.2909787,0.906226613,3.106954535,264.1193962,4.053967347,1961.327419,109.8174036,Loam sableux,8.216392826,69.7389227,25,37.77403845
3,3,N,180,110,270,140,30,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.868,557.0081263,55.55008801,123.0055891,0.654688687,3.457133329,283.7527713,6.222277006,1844.543957,120.0341508,Loam sableux,8.216392826,69.7389227,25,48.74871793
3,4,N,150,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.851,721.7866012,51.78785158,187.4179804,0.821390565,3.564624151,303.0211837,5.657777568,1868.903699,140.2579352,Loam sableux,8.216392826,69.7389227,25,54.36041665
3,5,N,155,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.837,864.2998238,80.6246412,104.8783202,1.058463291,2.625030551,236.2761042,3.629420944,2010.034503,87.65758736,Loam sableux,8.216392826,69.7389227,25,64.35576921
3,6,N,160,110,270,140,0,46.659167,-72.124167,2013,2013-05-14,31227,HRC,Goldrush,mid-season,NA,2.504,743.3199481,63.69316359,159.1375353,0.667067253,3.336316342,322.524686,10.8942245,1603.134296,176.5160812,Loam sableux,8.216392826,69.7389227,25,65.14855767
