timestamp,AccX,AccY,AccZ
1665612233414,-3.103790044784546,4.487140655517578,11.720344543457031
1665612233481,,,10.572687149047852
1665612233482,-4.584050178527832,5.455037593841553,
1665612233548,-2.4206392765045166,3.1851460933685303,6.81804895401001
1665612233616,,,9.463912963867188
1665612233617,-0.6972087025642395,0.9218349456787109,
1665612233684,-0.3155534863471985,1.9103697538375854,7.8643107414245605
1665612233751,-0.9077770709991455,3.5377883911132812,7.738986492156982
1665612233819,-0.3574278950691223,4.283750534057617,8.721539497375488
1665612233884,,,9.11276626586914
1665612233885,-0.09960123896598816,5.352445125579834,
1665612233954,-0.27337998151779175,4.795515537261963,10.322338104248047
1665612234021,,,10.594521522521973
1665612234022,0.45643091201782227,3.6559338569641113,
1665612234090,,,8.64915657043457
1665612234091,0.27367907762527466,3.2691938877105713,
1665612234157,-0.9696913957595825,2.6464617252349854,8.911469459533691
1665612234225,-0.20398813486099243,2.8348965644836426,7.103692054748535
1665612234291,,,8.532505989074707
1665612234292,-0.19680966436862946,2.819343328475952,
1665612234358,,3.042174816131592,9.65683364868164
1665612234359,-1.2484551668167114,,
1665612234424,,,9.094520568847656
1665612234425,-2.223231315612793,3.875176191329956,
1665612234492,,2.8549365997314453,10.712666511535645
1665612234493,-3.187838077545166,,
1665612234560,-2.137089729309082,-0.5419743061065674,15.51805305480957
1665612234626,-3.230011463165283,0.9966106414794922,9.584152221679688
1665612234695,-3.1881370544433594,1.3956137895584106,8.387142181396484
1665612234762,,,6.607181549072266
1665612234763,,1.7327027320861816,
1665612234764,-2.444866418838501,,
1665612234828,-2.41375994682312,1.664507269859314,7.625028610229492
1665612234897,-1.7916259765625,1.9875383377075195,8.980263710021973
1665612234964,,,10.139585494995117
1665612234965,-0.7902296781539917,2.989532709121704,
1665612235032,-0.3565305769443512,3.122035264968872,12.065808296203613
1665612235097,,,14.254044532775879
1665612235098,0.37806597352027893,1.5248262882232666,
1665612235164,,,9.495617866516113
1665612235165,0.8715856671333313,1.9313069581985474,
1665612235234,-0.29760730266571045,1.35822594165802,10.15035343170166
1665612235302,-0.5868397355079651,1.5065809488296509,8.856734275817871
1665612235367,,,7.34895658493042
1665612235368,-0.9535398483276367,2.4287149906158447,
1665612235435,-1.6393826007843018,3.279064416885376,9.572187423706055
1665612235503,,2.746062994003296,10.526924133300781
1665612235504,-1.9208383560180664,,
1665612235571,-1.470389485359192,2.3207387924194336,8.51037311553955
1665612235638,,0.5913262963294983,10.718948364257812
1665612235639,-1.77607262134552,,
1665612235704,-2.035095691680908,0.4384847581386566,10.0040922164917
1665612235773,,1.6369898319244385,8.20528793334961
1665612235774,-2.2788643836975098,,
1665612235840,,,9.729815483093262
1665612235841,-1.8768702745437622,1.1240284442901611,
1665612235907,,,7.488637447357178
1665612235908,-2.003689765930176,2.3769702911376953,
1665612235974,,,8.497511863708496
1665612235975,-0.4417748749256134,3.179762125015259,
1665612236045,,3.197110176086426,10.194023132324219
1665612236046,1.184746265411377,,
1665612236116,0.8943174481391907,3.649054527282715,10.769197463989258
1665612236178,-0.5213362574577332,2.9919257164001465,13.37169075012207
1665612236245,,,13.291831016540527
1665612236246,-0.8018946647644043,0.9445667266845703,
1665612236316,-1.2236297130584717,0.992124080657959,9.601499557495117
1665612236381,,0.7968099117279053,7.3022966384887695
1665612236382,-1.810469388961792,,
1665612236446,-0.7489534616470337,0.828514814376831,6.620940208435059
1665612236514,,,5.955735683441162
1665612236515,-0.9649057388305664,2.5669004917144775,
1665612236582,,2.236989974975586,9.56351375579834
1665612236583,-0.898504912853241,,
1665612236648,-1.6561323404312134,1.5583257675170898,11.227124214172363
1665612236717,-2.7535407543182373,1.1461620330810547,11.997313499450684
1665612236783,-2.2133610248565674,-1.480259895324707,14.941681861877441
1665612236851,,0.025722842663526535,9.521340370178223
1665612236852,-3.498605728149414,,
1665612236919,,0.246759831905365,8.911469459533691
1665612236920,-2.681756019592285,,
1665612236985,-0.39541393518447876,0.20847466588020325,6.261717796325684
1665612237054,-1.786541223526001,0.6332007050514221,6.700202465057373
1665612237121,,0.09391828626394272,10.664212226867676
1665612237122,-2.7774689197540283,,
1665612237187,-2.7029922008514404,0.7435696125030518,13.117155075073242
1665612237255,-1.8035900592803955,2.1547367572784424,12.722638130187988
1665612237323,-1.7315062284469604,1.1922239065170288,15.469598770141602
1665612237391,-0.9747761487960815,-0.5670989751815796,13.583755493164062
1665612237458,-1.8678971529006958,-0.09870393574237823,10.060623168945312
1665612237523,-0.672383189201355,0.31046873331069946,7.862515926361084
1665612237593,0.9281160831451416,0.8620143532752991,5.7720866203308105
1665612237661,,1.817647933959961,7.020242691040039
1665612237662,0.6726822853088379,,
1665612237726,-0.45643091201782227,1.1787642240524292,9.543474197387695
1665612237795,-0.6430711150169373,0.7175477147102356,10.079765319824219
1665612237862,,,9.64038372039795
1665612237863,-1.2577273845672607,1.1129616498947144,
1665612237928,-2.266601324081421,0.667298436164856,11.566306114196777
1665612237997,,-0.47796630859375,13.130913734436035
1665612238000,-1.531705617904663,,
1665612238066,,,9.775577545166016
1665612238067,-0.9885348677635193,-0.1178465187549591,
1665612238133,,,8.192127227783203
1665612238134,-1.38933265209198,1.6806588172912598,
1665612238199,,,8.620741844177246
1665612238200,-0.6032904386520386,1.1434701681137085,
1665612238268,,,8.785547256469727
1665612238269,-0.14925231039524078,1.038784146308899,
1665612238334,1.8556339740753174,0.6640082597732544,10.668699264526367
1665612238400,2.486740827560425,0.646660327911377,12.1504545211792
1665612238467,2.1358933448791504,-0.14656038582324982,13.76351547241211
1665612238536,,2.622832775115967,7.8918280601501465
1665612238538,0.6059823632240295,,
1665612238603,0.10588239878416061,2.3048863410949707,11.665907859802246
1665612238671,1.1237293481826782,1.989332914352417,9.398110389709473
1665612238740,1.4515460729599,2.480160713195801,6.44596529006958
1665612238804,1.205085277557373,1.2508480548858643,8.892327308654785
1665612238873,,,10.276874542236328
1665612238874,-0.7785646915435791,0.47228336334228516,
1665612238941,-1.6187444925308228,1.2768700122833252,7.957630634307861
1665612239007,-0.8222336769104004,1.088435173034668,10.070194244384766
1665612239075,,,10.305587768554688
1665612239076,-1.8550357818603516,2.0324037075042725,
1665612239143,-0.3939184248447418,0.5904290080070496,11.903993606567383
1665612239209,1.1033903360366821,0.5150550603866577,10.313065528869629
1665612239278,1.43389892578125,1.119242787361145,9.037093162536621
1665612239344,,1.9468603134155273,8.458029747009277
1665612239412,0.09481559693813324,2.832204818725586,9.743574142456055
1665612239479,,3.014956474304199,9.949057579040527
1665612239480,0.9622138142585754,,
1665612239546,,1.7201403379440308,13.178171157836914
1665612239547,2.6566312313079834,,
1665612239615,2.0976080894470215,0.6478567123413086,12.800106048583984
1665612239683,2.6820549964904785,0.7845467329025269,8.78375244140625
1665612239748,1.5846468210220337,0.8090731501579285,9.458230018615723
1665612239817,-0.39960137009620667,1.477268934249878,8.294719696044922
1665612239884,,0.2150549292564392,9.738788604736328
1665612239885,0.32213374972343445,,
1665612239955,-0.8979067206382751,-0.028115665540099144,10.302896499633789
1665612240021,-0.4004986882209778,-0.0810568705201149,11.366207122802734
1665612240088,,,12.223135948181152
1665612240089,-0.4217349886894226,-0.8757730722427368,
1665612240156,,-1.1530413627624512,10.537093162536621
1665612240158,-2.1481566429138184,,
1665612240222,-4.461717128753662,0.023330021649599075,8.557332038879395
1665612240288,,,8.384151458740234
1665612240289,-1.0606186389923096,0.2111666053533554,
1665612240356,-0.07866404205560684,0.8527421951293945,8.123034477233887
1665612240424,,1.1721839904785156,9.306883811950684
1665612240425,-0.21236300468444824,,
1665612240491,-0.2593221664428711,1.5996019840240479,11.277971267700195
1665612240558,,2.6204400062561035,9.89013385772705
1665612240559,1.3860424757003784,,
1665612240624,2.6422743797302246,1.2538390159606934,11.025528907775879
1665612240693,1.8293129205703735,1.8418751955032349,10.355836868286133
1665612240759,,,12.956236839294434
1665612240760,0.8410771489143372,0.3242274820804596,
1665612240826,0.4944169819355011,0.5733801126480103,9.72831916809082
1665612240896,,0.39930227398872375,8.725427627563477
1665612240897,0.27756741642951965,,
1665612240963,,1.023230791091919,8.638688087463379
1665612240964,0.05294119939208031,,
1665612241028,-0.3595215976238251,1.2975081205368042,9.516854286193848
1665612241097,-0.5856433510780334,0.9616156220436096,10.079465866088867
1665612241164,,0.6616154313087463,11.418848991394043
1665612241165,-1.95852530002594,,
1665612241232,-1.7114664316177368,0.5159524083137512,10.352248191833496
1665612241300,-1.9767706394195557,0.3155534863471985,9.868000984191895
1665612241365,,-0.1178465187549591,10.315757751464844
1665612241366,-0.41904306411743164,,
1665612241434,,1.5756736993789673,6.870092868804932
1665612241435,-0.03529413416981697,,
1665612241501,,,8.156534194946289
1665612241502,0.6481558084487915,1.9211374521255493,
1665612241568,0.33020952343940735,2.5704896450042725,10.112367630004883
1665612241637,1.4874383211135864,2.053640127182007,10.983654022216797
1665612241704,,2.322533369064331,12.480364799499512
1665612241705,1.4165509939193726,,
1665612241771,1.0223335027694702,2.84087872505188,10.172187805175781
1665612241841,,,10.613065719604492
1665612241842,2.317448616027832,1.3719847202301025,
1665612241906,0.7136593461036682,0.6720840334892273,11.84148120880127
1665612241973,,,9.329615592956543
1665612241976,-0.46480581164360046,0.9358927607536316,
1665612242042,-0.028115665540099144,1.2747762203216553,8.188239097595215
1665612242111,-0.2108674943447113,1.2975081205368042,8.839685440063477
1665612242175,-1.474876046180725,0.4345964193344116,11.099407196044922
1665612242243,,,8.25105094909668
1665612242244,-1.3674981594085693,0.6131607890129089,
1665612242309,,,9.652945518493652
1665612242310,-2.161017894744873,0.5494518876075745,
1665612242378,-0.2312064915895462,0.020039889961481094,9.932307243347168
1665612242446,-0.10498509556055069,0.6589235067367554,10.18445110321045
1665612242512,,,9.063115119934082
1665612242513,-0.7420741319656372,1.5173486471176147,
1665612242580,0.13310076296329498,1.7673985958099365,8.268099784851074
1665612242646,0.6729813814163208,1.9435701370239258,8.566305160522461
1665612242715,1.5209379196166992,1.831406593322754,10.032208442687988
1665612242782,,,11.10748291015625
1665612242783,2.8501508235931396,2.2459630966186523,
1665612242848,2.189133644104004,1.9866410493850708,14.16401481628418
1665612242917,2.115255117416382,0.13459627330303192,14.872888565063477
1665612242984,,,10.251450538635254
1665612242985,1.2391830682754517,0.6299105882644653,
1665612243052,0.8273184299468994,-0.14117653667926788,9.955936431884766
1665612243127,,,7.236793041229248
1665612243128,0.9412766098976135,0.04307080805301666,
1665612243196,0.8108677864074707,0.5389832854270935,6.0747785568237305
1665612243265,,,6.122335910797119
1665612243266,0.4992026388645172,1.0316057205200195,
1665612243331,,,7.612765312194824
1665612243332,0.7755736112594604,1.4377872943878174,
1665612243398,1.433599829673767,0.6882356405258179,10.278668403625488
1665612243464,,,16.185352325439453
1665612243465,0.31914272904396057,-1.3899308443069458,
1665612243533,-1.1066805124282837,-0.5365904569625854,13.283156394958496
1665612243600,,0.6837490797042847,10.082756042480469
1665612243601,-1.4889339208602905,,
1665612243666,,,10.744670867919922
1665612243667,,2.265105724334717,
1665612243668,-2.914158821105957,,
1665612243735,-2.2244277000427246,2.3599212169647217,10.242776870727539
1665612243802,,1.534995675086975,9.011369705200195
1665612243803,-0.8599206209182739,,
1665612243868,,,8.579465866088867
1665612243869,-0.49292147159576416,0.9299107193946838,
1665612243937,-0.050847481936216354,2.3270199298858643,7.485048294067383
1665612244004,,3.0158538818359375,10.188340187072754
1665612244005,0.5656034350395203,,
1665612244073,1.3564313650131226,2.9171500205993652,10.427023887634277
1665612244140,1.9899311065673828,2.5698914527893066,8.80469036102295
1665612244205,1.7186448574066162,2.5073790550231934,10.654043197631836
1665612244274,0.22851456701755524,2.24775767326355,11.702996253967285
1665612244342,-0.059820566326379776,2.475973129272461,8.691629409790039
1665612244408,-0.3083750307559967,2.5495524406433105,9.65384292602539
1665612244476,-0.2721835672855377,1.7871394157409668,10.386345863342285
1665612244543,,,8.583951950073242
1665612244544,-0.44835513830184937,3.486940860748291,
1665612244612,-1.490728497505188,3.0658040046691895,10.322338104248047
1665612244682,-1.555633783340454,2.1822543144226074,10.179367065429688
1665612244745,-2.2199411392211914,2.5695924758911133,7.549654483795166
1665612244813,,,7.57298469543457
1665612244814,,2.254338026046753,
1665612244816,-1.1623135805130005,,
1665612244881,0.8168498277664185,1.872383713722229,6.75284481048584
1665612244949,1.721037745475769,1.9821544885635376,8.30997371673584
1665612245015,1.4365909099578857,2.765504837036133,11.084451675415039
1665612245083,2.2677977085113525,2.812164783477783,13.409677505493164
1665612245148,,1.7425731420516968,12.599407196044922
1665612245149,4.765605449676514,,
1665612245217,,,9.442377090454102
1665612245218,4.281956195831299,2.7789642810821533,
1665612245283,2.4508485794067383,2.185544490814209,11.72423267364502
1665612245352,1.7742780447006226,0.9735797047615051,9.99392318725586
1665612245420,,1.5158531665802002,6.576074600219727
1665612245421,1.2296117544174194,,
1665612245486,0.96370929479599,1.085145115852356,7.3645100593566895
1665612245554,,,7.4108710289001465
1665612245555,0.9218349456787109,1.1309077739715576,
1665612245623,1.8400806188583374,1.2972090244293213,8.320143699645996
1665612245688,2.323729991912842,0.6499504446983337,11.18614673614502
1665612245755,,,16.51047706604004
1665612245756,0.5913262963294983,-1.173978567123413,
1665612245824,-0.8413762450218201,0.3320041298866272,11.888140678405762
1665612245892,-1.6561323404312134,0.8509475588798523,10.25623607635498
1665612245960,-0.011665010824799538,1.0235298871994019,6.871588230133057
1665612246026,0.08584251254796982,1.347757339477539,7.277172088623047
1665612246094,-0.08374879509210587,1.1249257326126099,9.15703296661377
1665612246162,0.9272187948226929,1.5032907724380493,9.802796363830566
1665612246227,,,12.125628471374512
1665612246228,1.8942182064056396,1.82063889503479,
1665612246296,1.5044872760772705,1.685145378112793,14.197513580322266
1665612246364,1.9612172842025757,1.0354939699172974,10.676475524902344
1665612246431,1.680060625076294,1.9130617380142212,7.998608112335205
1665612246499,1.9468603134155273,0.8784649968147278,9.694221496582031
1665612246565,1.287637710571289,1.5000007152557373,8.28126049041748
1665612246636,1.176072359085083,1.8861424922943115,8.895318031311035
1665612246702,0.7603194117546082,2.5184457302093506,9.857531547546387
1665612246770,0.8521439433097839,2.154437780380249,10.826026916503906
1665612246837,0.4366901218891144,1.7078771591186523,11.057233810424805
1665612246909,-0.4345964193344116,0.9900303483009338,11.317153930664062
1665612246970,-0.6978068947792053,1.3830515146255493,8.109575271606445
1665612247038,-0.12861421704292297,1.3576277494430542,8.05812931060791
1665612247100,1.038784146308899,1.4892330169677734,7.935497283935547
1665612247166,,,7.913363456726074
1665612247167,0.9397810697555542,2.2190439701080322,
1665612247238,1.3779667615890503,2.3162522315979004,9.761818885803223
1665612247307,,2.633899450302124,11.079068183898926
1665612247308,2.0395822525024414,,
1665612247371,2.898007392883301,2.2677977085113525,12.262916564941406
1665612247438,2.5980072021484375,2.241476535797119,12.241979598999023
1665612247512,2.834597587585449,1.882553219795227,9.654440879821777
1665612247574,,,10.136296272277832
1665612247575,2.44277286529541,1.8667007684707642,
1665612247639,1.7482560873031616,1.4108680486679077,9.209674835205078
1665612247706,2.016252279281616,1.8681962490081787,7.082156658172607
1665612247775,1.9854445457458496,2.239083766937256,8.385348320007324
1665612247841,,,9.963115692138672
1665612247842,1.8287147283554077,2.6147570610046387,
1665612247908,2.1149561405181885,2.5812573432922363,10.637592315673828
1665612247976,1.5550355911254883,2.342872381210327,11.404790878295898
1665612248044,0.45613181591033936,0.8410771489143372,12.015857696533203
1665612248111,-0.07956135272979736,2.377568483352661,7.005586624145508
1665612248177,,1.0713863372802734,8.704490661621094
1665612248178,0.9634101986885071,,
1665612248244,,,7.004090785980225
1665612248245,1.7584255933761597,1.3202399015426636,
1665612248314,1.7066807746887207,1.8708882331848145,7.438388347625732
1665612248381,1.8349958658218384,1.9510477781295776,9.33440113067627
1665612248447,2.245065927505493,2.6509482860565186,9.807282447814941
1665612248516,3.1208388805389404,2.412862539291382,12.863216400146484
1665612248583,,,14.252847671508789
1665612248584,3.1417760848999023,1.3884353637695312,
1665612248648,,,9.772287368774414
1665612248649,2.862713098526001,2.0033907890319824,
1665612248718,,,9.451948165893555
1665612248719,,1.6603198051452637,
1665612248720,3.015554666519165,,
1665612248784,,1.0295119285583496,8.772686004638672
1665612248786,2.4649064540863037,,
1665612248853,2.4409782886505127,1.095314621925354,7.834998607635498
1665612248918,,1.8056837320327759,8.052146911621094
1665612248919,1.9351953268051147,,
1665612248986,2.057528257369995,1.4859428405761719,9.834799766540527
1665612249055,1.7066807746887207,1.576870083808899,9.861420631408691
1665612249127,1.6671991348266602,1.710868239402771,10.64507007598877
1665612249195,1.2290135622024536,1.0010972023010254,12.448959350585938
1665612249262,,0.8132606148719788,10.228718757629395
1665612249263,1.1183454990386963,,
1665612249328,0.4827519655227661,1.7219350337982178,8.64795970916748
1665612249397,1.77397882938385,0.6134598851203918,9.701101303100586
1665612249464,1.4551352262496948,1.7907286882400513,7.100401878356934
1665612249531,1.7676976919174194,1.9319051504135132,8.539983749389648
1665612249599,,2.62522554397583,8.910871505737305
1665612249600,1.9818553924560547,,
1665612249665,2.2316062450408936,2.6371896266937256,9.745368003845215
1665612249734,2.5435705184936523,2.024028778076172,11.644073486328125
1665612249802,1.673181176185608,4.203591346740723,9.422935485839844
1665612249867,2.425424814224243,1.9902302026748657,13.391731262207031
1665612249936,2.717947483062744,1.4362918138504028,10.269396781921387
1665612250005,1.8684953451156616,1.9929221868515015,8.88963508605957
1665612250072,,,8.811569213867188
1665612250073,1.179661512374878,2.7978079319000244,
1665612250137,,,8.215158462524414
1665612250138,2.4373888969421387,2.8028926849365234,
1665612250204,,,9.498010635375977
1665612250205,2.2055842876434326,3.1079776287078857,
1665612250273,0.20967108011245728,3.0116662979125977,10.414162635803223
1665612250340,,2.7275187969207764,8.937491416931152
1665612250341,-0.3403790295124054,,
1665612250408,0.5799604058265686,2.6117658615112305,8.472685813903809
1665612250475,0.18963119387626648,2.4813570976257324,9.648757934570312
1665612250546,0.4052843451499939,1.3728820085525513,10.472786903381348
1665612250608,,,10.109376907348633
1665612250609,,0.997208833694458,
1665612250679,0.6550351977348328,1.158724308013916,9.341280937194824
1665612250746,0.913759171962738,1.3977075815200806,7.59152889251709
1665612250813,1.1515458822250366,1.8230317831039429,7.16650390625
1665612250880,2.0446670055389404,2.1281166076660156,8.49870777130127
1665612250946,,,11.359925270080566
1665612250947,3.1396822929382324,2.955435037612915,
1665612251014,4.075275897979736,2.9291141033172607,14.985650062561035
1665612251092,2.969791889190674,1.9073787927627563,15.00568962097168
1665612251148,1.8391833305358887,1.846660852432251,9.482157707214355
1665612251216,,,9.956833839416504
1665612251217,2.1960129737854004,1.1084750890731812,
1665612251285,1.555633783340454,0.5473581552505493,9.156435012817383
1665612251350,,,6.565905570983887
1665612251351,1.6965112686157227,2.010270118713379,
1665612251417,,,8.506783485412598
1665612251418,1.5346965789794922,2.3575284481048584,
1665612251484,,1.8687944412231445,9.380762100219727
1665612251486,0.669691264629364,,
1665612251553,0.46031925082206726,1.9316060543060303,7.771289825439453
1665612251620,,1.5951154232025146,9.550652503967285
1665612251621,0.8198408484458923,,
1665612251686,,0.3077768087387085,12.430115699768066
1665612251687,1.2005987167358398,,
1665612251755,,1.477268934249878,10.929516792297363
1665612251756,-0.1052841991186142,,
1665612251823,0.7229315638542175,1.7359927892684937,9.389735221862793
1665612251888,,,7.81555700302124
1665612251889,1.0202397108078003,1.9824535846710205,
1665612251957,0.9230313301086426,2.6422743797302246,7.929515361785889
1665612252023,,2.571686029434204,9.631410598754883
1665612252024,2.215155601501465,,
1665612252092,,2.6039891242980957,11.417353630065918
1665612252093,3.4728829860687256,,
1665612252160,2.924328327178955,3.1594231128692627,13.21526050567627
1665612252226,2.6901309490203857,1.067497968673706,14.544772148132324
1665612252294,,,8.617152214050293
1665612252295,2.503490686416626,1.9022940397262573,
1665612252362,2.740380048751831,1.2113664150238037,8.905488014221191
1665612252428,2.0099709033966064,1.2601202726364136,7.506882667541504
1665612252501,,,6.388537406921387
1665612252502,2.4828526973724365,1.817647933959961,
1665612252565,,1.7186448574066162,8.423632621765137
1665612252566,2.903989315032959,,
1665612252634,,2.253739833831787,9.15404224395752
1665612252635,2.5755743980407715,,
1665612252701,,,10.25743293762207
1665612252702,2.1672990322113037,2.2576282024383545,
1665612252765,,,10.411170959472656
1665612252766,1.3046865463256836,2.9063823223114014,
1665612252835,1.1602199077606201,1.8915263414382935,12.800106048583984
1665612252902,1.6295121908187866,1.1599208116531372,10.606485366821289
1665612252968,0.30598220229148865,2.273181438446045,7.8765740394592285
1665612253036,,,7.640881061553955
1665612253037,1.272682547569275,2.1454646587371826,
1665612253103,2.462214469909668,1.74496591091156,8.384749412536621
1665612253171,,1.0256235599517822,9.85274600982666
1665612253172,2.9428727626800537,,
1665612253238,2.6814568042755127,1.1775678396224976,10.11296558380127
1665612253304,1.394716501235962,1.7533408403396606,11.213664054870605
1665612253373,,,11.34377384185791
1665612253374,0.8099704384803772,2.5046870708465576,
1665612253441,2.443371057510376,2.5133609771728516,9.892526626586914
1665612253506,,,9.364311218261719
1665612253507,2.824428081512451,1.9313069581985474,
1665612253575,,,7.664510250091553
1665612253576,3.1962127685546875,2.6365914344787598,
1665612253643,,2.006680965423584,9.26171875
1665612253645,2.9015965461730957,,
1665612253709,3.0816564559936523,1.6791633367538452,8.625527381896973
1665612253778,3.0215368270874023,2.2621147632598877,7.927720546722412
1665612253844,,,8.510671615600586
1665612253845,2.4684956073760986,2.8854451179504395,
1665612253911,2.0120646953582764,3.111865758895874,9.57069206237793
1665612253979,,,9.829116821289062
1665612253980,2.5785655975341797,2.9066812992095947,
1665612254045,,,11.521739959716797
1665612254046,2.614457845687866,2.8716862201690674,
1665612254114,,2.427518606185913,11.640483856201172
1665612254115,1.158724308013916,,
1665612254180,,,9.585049629211426
1665612254181,2.220240354537964,1.4635101556777954,
1665612254254,1.7422740459442139,1.0423734188079834,9.607781410217285
1665612254317,1.7129619121551514,0.7489534616470337,8.094021797180176
1665612254384,,,7.237690448760986
1665612254385,2.181057929992676,0.44835513830184937,
1665612254452,2.364407777786255,1.033101201057434,7.242475986480713
1665612254520,2.3081765174865723,1.8649061918258667,8.953044891357422
1665612254585,3.8312082290649414,2.582453727722168,9.543174743652344
1665612254656,4.6046881675720215,2.1361923217773438,13.403097152709961
1665612254724,,,14.586647033691406
1665612254725,3.835096597671509,1.7958134412765503,
1665612254790,,,11.713764190673828
1665612254791,3.7956149578094482,0.602692186832428,
1665612254856,2.971287488937378,1.6722838878631592,8.851649284362793
1665612254923,2.8034908771514893,0.38344982266426086,10.480263710021973
1665612254990,,,7.076174736022949
1665612254991,2.041376829147339,0.8231309652328491,
1665612255058,,1.7446668148040771,5.911767482757568
1665612255059,2.169093608856201,,
1665612255123,,,7.844270706176758
1665612255124,2.5010979175567627,2.027618169784546,
1665612255193,2.1720848083496094,2.24057936668396,9.431609153747559
1665612255260,1.7171493768692017,2.528914451599121,10.555039405822754
1665612255326,,,12.053844451904297
1665612255327,1.3642079830169678,0.9795617461204529,
1665612255395,1.1539387702941895,1.383948802947998,9.215357780456543
1665612255462,0.4208376705646515,1.4395818710327148,9.977472305297852
1665612255528,1.3022937774658203,1.4865410327911377,8.175676345825195
1665612255597,,2.042274236679077,7.229315280914307
1665612255598,2.05603289604187,,
1665612255665,2.444866418838501,1.800000786781311,9.623035430908203
1665612255731,,,10.403694152832031
1665612255732,3.636791229248047,1.95852530002594,
1665612255799,4.450949192047119,2.5749762058258057,11.304292678833008
1665612255865,,,14.884852409362793
1665612255866,4.320540428161621,1.114158034324646,
1665612255934,3.3765718936920166,1.0860424041748047,11.106585502624512
1665612256004,2.4670002460479736,1.4694921970367432,8.620741844177246
1665612256067,,,8.731110572814941
1665612256068,2.3823540210723877,0.87248295545578,
1665612256136,,,7.8092756271362305
1665612256137,1.9713867902755737,1.135095238685608,
1665612256203,,,7.607381343841553
1665612256204,1.6803597211837769,1.8023936748504639,
1665612256271,,1.9746768474578857,8.641080856323242
1665612256272,1.7889339923858643,,
1665612256339,1.5125629901885986,2.365903377532959,9.038588523864746
1665612256405,2.2489542961120605,2.385344982147217,11.00160026550293
1665612256474,0.48006004095077515,2.3700907230377197,11.89023494720459
1665612256543,,,9.681360244750977
1665612256544,0.6990033388137817,1.9166508913040161,
1665612256610,0.8258228898048401,1.6977076530456543,8.4200439453125
1665612256677,2.0961127281188965,1.1931211948394775,7.970192909240723
1665612256744,2.162513494491577,1.806880235671997,7.738388538360596
1665612256811,2.572882652282715,2.279761791229248,8.03539752960205
1665612256877,,,9.780064582824707
1665612256878,3.9176487922668457,2.867199659347534,
1665612256944,,3.496212959289551,12.286545753479004
1665612256945,4.633102893829346,,
1665612257012,4.698606491088867,1.5490535497665405,14.607583999633789
1665612257080,2.680260419845581,2.046461582183838,10.043574333190918
1665612257145,,,10.758429527282715
1665612257147,2.223829507827759,1.0806585550308228,
1665612257214,,0.8069794178009033,7.854739665985107
1665612257215,1.9923239946365356,,
1665612257281,,,6.673283100128174
1665612257282,1.1093723773956299,1.2317054271697998,
1665612257347,,,7.585845947265625
1665612257348,1.0004990100860596,1.5029916763305664,
1665612257417,,1.9965113401412964,9.118149757385254
1665612257418,0.4292125701904297,,
1665612257483,,,9.885049819946289
1665612257484,0.10857433080673218,2.683849811553955,
1665612257551,,,12.662518501281738
1665612257552,0.057726845145225525,1.7578272819519043,
1665612257619,0.6358926296234131,1.2936197519302368,11.120044708251953
1665612257685,0.5279164910316467,0.9490532875061035,9.877572059631348
1665612257754,,1.9779670238494873,7.310970306396484
1665612257755,0.2641077935695648,,
1665612257821,,,8.300103187561035
1665612257822,1.017547845840454,1.6564314365386963,
1665612257887,,,8.621041297912598
1665612257888,1.7901304960250854,1.922333836555481,
1665612257956,,2.0868403911590576,9.798608779907227
1665612257957,3.0287153720855713,,
1665612258023,,,12.032308578491211
1665612258024,3.478864908218384,2.622832775115967,
1665612258091,4.057629108428955,2.773580551147461,12.939786911010742
1665612258159,3.3604202270507812,0.9275178909301758,12.16810131072998
1665612258224,1.8203397989273071,2.6964120864868164,7.8526458740234375
1665612258296,1.4790635108947754,2.0829520225524902,9.320343017578125
1665612258362,1.4350954294204712,1.6085749864578247,9.994221687316895
1665612258427,0.6765705943107605,2.700599431991577,7.87059211730957
1665612258498,0.8766704201698303,3.244368314743042,8.180761337280273
1665612258564,0.8243274092674255,3.07417893409729,8.61475944519043
1665612258629,0.8943174481391907,2.8477580547332764,9.668498992919922
1665612258700,-1.6923238039016724,2.4487547874450684,10.916056632995605
1665612258765,-1.9953149557113647,1.688136339187622,8.792725563049316
1665612258832,,,8.776873588562012
1665612258833,-1.7386847734451294,0.392123818397522,
1665612258898,,,7.131209850311279
1665612258899,-0.9771689176559448,1.160519003868103,
1665612258966,-1.0166505575180054,2.3814568519592285,8.574380874633789
1665612259035,-0.6481558084487915,3.182155132293701,10.176076889038086
1665612259102,0.7435696125030518,3.925724744796753,10.509575843811035
1665612259168,2.0730817317962646,3.226123094558716,13.569995880126953
1665612259237,,2.9261229038238525,14.392827987670898
1665612259238,1.994716763496399,,
1665612259303,,,12.777074813842773
1665612259304,1.8756738901138306,1.929213285446167,
1665612259371,1.7255241870880127,1.446162223815918,10.831111907958984
1665612259439,0.9376873970031738,0.7181459069252014,8.422436714172363
1665612259505,,1.0465607643127441,6.414260387420654
1665612259506,0.5665007829666138,,
1665612259573,1.0378868579864502,1.4733805656433105,7.357032299041748
1665612259641,,,9.451350212097168
1665612259642,0.498604416847229,2.0910279750823975,
1665612259707,-0.09900303930044174,2.0629122257232666,10.08425235748291
1665612259776,-1.0860424041748047,1.5050854682922363,9.714859962463379
1665612259843,0.1743769496679306,-0.21266211569309235,10.390233993530273
