Id,Name,Value,Date
Embalse,PRADO,0.63979,2020-07-02
Embalse,PUNCHINA,0.37955,2020-07-02
Embalse,RIOGRANDE2,0.36724,2020-07-02
Embalse,SALVAJINA,0.72281,2020-07-02
Embalse,SAN LORENZO,0.7803,2020-07-02
Embalse,TOPOCORO,0.53164,2020-07-02
Embalse,TRONERAS,0.42338,2020-07-02
Embalse,URRA1,0.61234,2020-07-02
Embalse,AGREGADO BOGOTA,0.3734,2020-07-03
Embalse,ALTOANCHICAYA,0.44619,2020-07-03
Embalse,AMANI,0.44123,2020-07-03
Embalse,BETANIA,0.86287,2020-07-03
Embalse,CALIMA1,0.52802,2020-07-03
Embalse,CHUZA,0.66081,2020-07-03
Embalse,EL QUIMBO,0.56342,2020-07-03
Embalse,ESMERALDA,0.37073,2020-07-03
Embalse,GUAVIO,0.61435,2020-07-03
Embalse,MIRAFLORES,0.17253,2020-07-03
Embalse,MUNA,0.71519,2020-07-03
Embalse,PENOL,0.49113,2020-07-03
Embalse,PLAYAS,0.57075,2020-07-03
Embalse,PORCE II,0.57615,2020-07-03
Embalse,PORCE III,0.39433,2020-07-03
Embalse,PRADO,0.64641,2020-07-03
Embalse,PUNCHINA,0.35883,2020-07-03
Embalse,RIOGRANDE2,0.36698,2020-07-03
Embalse,SALVAJINA,0.73022,2020-07-03
Embalse,SAN LORENZO,0.77975,2020-07-03
Embalse,TOPOCORO,0.53918,2020-07-03
Embalse,TRONERAS,0.5611,2020-07-03
Embalse,URRA1,0.61932,2020-07-03
Embalse,AGREGADO BOGOTA,0.37621,2020-07-04
Embalse,ALTOANCHICAYA,0.55601,2020-07-04
Embalse,AMANI,0.45311,2020-07-04
Embalse,BETANIA,0.85533,2020-07-04
Embalse,CALIMA1,0.53118,2020-07-04
Embalse,CHUZA,0.69608,2020-07-04
Embalse,EL QUIMBO,0.58002,2020-07-04
Embalse,ESMERALDA,0.4001,2020-07-04
Embalse,GUAVIO,0.6491,2020-07-04
Embalse,MIRAFLORES,0.17544,2020-07-04
Embalse,MUNA,0.78085,2020-07-04
Embalse,PENOL,0.49847,2020-07-04
Embalse,PLAYAS,0.50374,2020-07-04
Embalse,PORCE II,0.49204,2020-07-04
Embalse,PORCE III,0.56259,2020-07-04
Embalse,PRADO,0.65137,2020-07-04
Embalse,PUNCHINA,0.49476,2020-07-04
Embalse,RIOGRANDE2,0.38338,2020-07-04
Embalse,SALVAJINA,0.74128,2020-07-04
Embalse,SAN LORENZO,0.81076,2020-07-04
Embalse,TOPOCORO,0.54717,2020-07-04
Embalse,TRONERAS,0.43954,2020-07-04
Embalse,URRA1,0.63524,2020-07-04
Embalse,AGREGADO BOGOTA,0.37924,2020-07-05
Embalse,ALTOANCHICAYA,0.5258,2020-07-05
Embalse,AMANI,0.46041,2020-07-05
Embalse,BETANIA,0.90289,2020-07-05
Embalse,CALIMA1,0.53356,2020-07-05
Embalse,CHUZA,0.69927,2020-07-05
Embalse,EL QUIMBO,0.59371,2020-07-05
Embalse,ESMERALDA,0.4189,2020-07-05
Embalse,GUAVIO,0.65537,2020-07-05
Embalse,MIRAFLORES,0.18068,2020-07-05
Embalse,MUNA,0.78085,2020-07-05
Embalse,PENOL,0.50599,2020-07-05
Embalse,PLAYAS,0.66894,2020-07-05
Embalse,PORCE II,0.70363,2020-07-05
Embalse,PORCE III,0.48808,2020-07-05
Embalse,PRADO,0.66053,2020-07-05
Embalse,PUNCHINA,0.50729,2020-07-05
Embalse,RIOGRANDE2,0.40606,2020-07-05
Embalse,SALVAJINA,0.75239,2020-07-05
Embalse,SAN LORENZO,0.8343,2020-07-05
Embalse,TOPOCORO,0.56068,2020-07-05
Embalse,TRONERAS,0.81845,2020-07-05
Embalse,URRA1,0.64294,2020-07-05
Embalse,AGREGADO BOGOTA,0.38133,2020-07-06
Embalse,ALTOANCHICAYA,0.39616,2020-07-06
Embalse,AMANI,0.46474,2020-07-06
Embalse,BETANIA,0.88502,2020-07-06
Embalse,CALIMA1,0.53553,2020-07-06
Embalse,CHUZA,0.70109,2020-07-06
Embalse,EL QUIMBO,0.60781,2020-07-06
Embalse,ESMERALDA,0.44054,2020-07-06
Embalse,GUAVIO,0.66627,2020-07-06
Embalse,MIRAFLORES,0.18332,2020-07-06
Embalse,MUNA,0.76028,2020-07-06
Embalse,PENOL,0.51303,2020-07-06
Embalse,PLAYAS,0.69239,2020-07-06
Embalse,PORCE II,0.65718,2020-07-06
Embalse,PORCE III,0.64099,2020-07-06
Embalse,PRADO,0.68147,2020-07-06
Embalse,PUNCHINA,0.59494,2020-07-06
Embalse,RIOGRANDE2,0.40067,2020-07-06
Embalse,SALVAJINA,0.76021,2020-07-06
Embalse,SAN LORENZO,0.81305,2020-07-06
Embalse,TOPOCORO,0.55497,2020-07-06
Embalse,TRONERAS,0.71484,2020-07-06
Embalse,URRA1,0.64364,2020-07-06
Embalse,AGREGADO BOGOTA,0.38261,2020-07-07
Embalse,ALTOANCHICAYA,0.42008,2020-07-07
Embalse,AMANI,0.46991,2020-07-07
Embalse,BETANIA,0.88734,2020-07-07
Embalse,CALIMA1,0.53829,2020-07-07
Embalse,CHUZA,0.71023,2020-07-07
Embalse,EL QUIMBO,0.61723,2020-07-07
Embalse,ESMERALDA,0.45642,2020-07-07
Embalse,GUAVIO,0.6744,2020-07-07
Embalse,MIRAFLORES,0.18596,2020-07-07
Embalse,MUNA,0.80222,2020-07-07
Embalse,PENOL,0.51832,2020-07-07
Embalse,PLAYAS,0.62388,2020-07-07
Embalse,PORCE II,0.56983,2020-07-07
Embalse,PORCE III,0.71689,2020-07-07
Embalse,PRADO,0.69412,2020-07-07
Embalse,PUNCHINA,0.48178,2020-07-07
Embalse,RIOGRANDE2,0.41003,2020-07-07
Embalse,SALVAJINA,0.76806,2020-07-07
Embalse,SAN LORENZO,0.8251,2020-07-07
Embalse,TOPOCORO,0.56026,2020-07-07
Embalse,TRONERAS,0.61123,2020-07-07
Embalse,URRA1,0.64994,2020-07-07
Embalse,AGREGADO BOGOTA,0.38457,2020-07-08
Embalse,ALTOANCHICAYA,0.42291,2020-07-08
Embalse,AMANI,0.48794,2020-07-08
Embalse,BETANIA,0.84412,2020-07-08
Embalse,CALIMA1,0.54067,2020-07-08
Embalse,CHUZA,0.71001,2020-07-08
Embalse,EL QUIMBO,0.62477,2020-07-08
Embalse,ESMERALDA,0.46563,2020-07-08
Embalse,GUAVIO,0.67644,2020-07-08
Embalse,MIRAFLORES,0.19266,2020-07-08
Embalse,MUNA,0.77611,2020-07-08
Embalse,PENOL,0.52478,2020-07-08
Embalse,PLAYAS,0.56235,2020-07-08
Embalse,PORCE II,0.65357,2020-07-08
Embalse,PORCE III,0.6612,2020-07-08
Embalse,PRADO,0.70088,2020-07-08
Embalse,PUNCHINA,0.56876,2020-07-08
Embalse,RIOGRANDE2,0.41277,2020-07-08
Embalse,SALVAJINA,0.77481,2020-07-08
Embalse,SAN LORENZO,0.86118,2020-07-08
Embalse,TOPOCORO,0.57002,2020-07-08
Embalse,TRONERAS,0.5574,2020-07-08
Embalse,URRA1,0.66322,2020-07-08
Embalse,AGREGADO BOGOTA,0.38581,2020-07-09
Embalse,ALTOANCHICAYA,0.30302,2020-07-09
Embalse,AMANI,0.52483,2020-07-09
Embalse,BETANIA,0.85683,2020-07-09
Embalse,CALIMA1,0.54267,2020-07-09
Embalse,CHUZA,0.71414,2020-07-09
Embalse,EL QUIMBO,0.62964,2020-07-09
Embalse,ESMERALDA,0.47411,2020-07-09
Embalse,GUAVIO,0.68204,2020-07-09
Embalse,MIRAFLORES,0.20118,2020-07-09
Embalse,MUNA,0.78639,2020-07-09
Embalse,PENOL,0.5297,2020-07-09
Embalse,PLAYAS,0.5834,2020-07-09
Embalse,PORCE II,0.59696,2020-07-09
Embalse,PORCE III,0.70756,2020-07-09
Embalse,PRADO,0.71956,2020-07-09
Embalse,PUNCHINA,0.8117,2020-07-09
Embalse,RIOGRANDE2,0.43096,2020-07-09
Embalse,SALVAJINA,0.77933,2020-07-09
Embalse,SAN LORENZO,0.86766,2020-07-09
Embalse,TOPOCORO,0.57088,2020-07-09
Embalse,TRONERAS,0.75228,2020-07-09
Embalse,URRA1,0.66864,2020-07-09
Embalse,AGREGADO BOGOTA,0.38665,2020-07-10
Embalse,ALTOANCHICAYA,0.31498,2020-07-10
Embalse,AMANI,0.53634,2020-07-10
Embalse,BETANIA,0.82496,2020-07-10
Embalse,CALIMA1,0.54465,2020-07-10
Embalse,CHUZA,0.71689,2020-07-10
Embalse,EL QUIMBO,0.63459,2020-07-10
Embalse,ESMERALDA,0.48213,2020-07-10
Embalse,GUAVIO,0.68973,2020-07-10
Embalse,MIRAFLORES,0.20429,2020-07-10
Embalse,MUNA,0.68987,2020-07-10
Embalse,PENOL,0.53629,2020-07-10
Embalse,PLAYAS,0.54567,2020-07-10
Embalse,PORCE II,0.55947,2020-07-10
Embalse,PORCE III,0.72571,2020-07-10
Embalse,PRADO,0.72726,2020-07-10
Embalse,PUNCHINA,0.82628,2020-07-10
Embalse,RIOGRANDE2,0.42905,2020-07-10
Embalse,SALVAJINA,0.78357,2020-07-10
Embalse,SAN LORENZO,0.85061,2020-07-10
Embalse,TOPOCORO,0.57941,2020-07-10
Embalse,TRONERAS,0.65858,2020-07-10
Embalse,URRA1,0.6795,2020-07-10
Embalse,AGREGADO BOGOTA,0.38769,2020-07-11
Embalse,ALTOANCHICAYA,0.40686,2020-07-11
Embalse,AMANI,0.54583,2020-07-11
Embalse,BETANIA,0.81187,2020-07-11
Embalse,CALIMA1,0.54665,2020-07-11
Embalse,CHUZA,0.71689,2020-07-11
Embalse,EL QUIMBO,0.64312,2020-07-11
Embalse,ESMERALDA,0.49541,2020-07-11
Embalse,GUAVIO,0.69899,2020-07-11
Embalse,MIRAFLORES,0.21693,2020-07-11
Embalse,MUNA,0.6519,2020-07-11
Embalse,PENOL,0.54317,2020-07-11
Embalse,PLAYAS,0.50061,2020-07-11
Embalse,PORCE II,0.5835,2020-07-11
Embalse,PORCE III,0.7281,2020-07-11
Embalse,PRADO,0.7307,2020-07-11
Embalse,PUNCHINA,0.7607,2020-07-11
Embalse,RIOGRANDE2,0.45317,2020-07-11
Embalse,SALVAJINA,0.7881,2020-07-11
Embalse,SAN LORENZO,0.87242,2020-07-11
Embalse,TOPOCORO,0.59377,2020-07-11
Embalse,TRONERAS,0.89123,2020-07-11
Embalse,URRA1,0.68291,2020-07-11
Embalse,AGREGADO BOGOTA,0.38883,2020-07-12
Embalse,ALTOANCHICAYA,0.33858,2020-07-12
Embalse,AMANI,0.55715,2020-07-12
Embalse,BETANIA,0.81767,2020-07-12
Embalse,CALIMA1,0.54825,2020-07-12
Embalse,CHUZA,0.71597,2020-07-12
Embalse,EL QUIMBO,0.64807,2020-07-12
Embalse,ESMERALDA,0.50903,2020-07-12
Embalse,GUAVIO,0.70678,2020-07-12
Embalse,MIRAFLORES,0.22194,2020-07-12
Embalse,MUNA,0.64715,2020-07-12
Embalse,PENOL,0.54916,2020-07-12
Embalse,PLAYAS,0.63049,2020-07-12
Embalse,PORCE II,0.67517,2020-07-12
Embalse,PORCE III,0.61798,2020-07-12
Embalse,PRADO,0.73756,2020-07-12
Embalse,PUNCHINA,0.3898,2020-07-12
Embalse,RIOGRANDE2,0.47521,2020-07-12
Embalse,SALVAJINA,0.7918,2020-07-12
Embalse,SAN LORENZO,0.85704,2020-07-12
Embalse,TOPOCORO,0.60369,2020-07-12
Embalse,TRONERAS,0.89146,2020-07-12
Embalse,URRA1,0.68414,2020-07-12
Embalse,AGREGADO BOGOTA,0.39132,2020-07-13
Embalse,ALTOANCHICAYA,0.27313,2020-07-13
Embalse,AMANI,0.56408,2020-07-13
Embalse,BETANIA,0.8025,2020-07-13
Embalse,CALIMA1,0.54985,2020-07-13
Embalse,CHUZA,0.71735,2020-07-13
Embalse,EL QUIMBO,0.64972,2020-07-13
Embalse,ESMERALDA,0.51908,2020-07-13
Embalse,GUAVIO,0.70888,2020-07-13
Embalse,MIRAFLORES,0.22593,2020-07-13
Embalse,MUNA,0.60443,2020-07-13
Embalse,PENOL,0.55561,2020-07-13
Embalse,PLAYAS,0.55045,2020-07-13
Embalse,PORCE II,0.57007,2020-07-13
Embalse,PORCE III,0.64099,2020-07-13
Embalse,PRADO,0.74273,2020-07-13
Embalse,PUNCHINA,0.6184,2020-07-13
Embalse,RIOGRANDE2,0.49238,2020-07-13
Embalse,SALVAJINA,0.79693,2020-07-13
Embalse,SAN LORENZO,0.8718,2020-07-13
Embalse,TOPOCORO,0.59786,2020-07-13
Embalse,TRONERAS,0.86064,2020-07-13
Embalse,URRA1,0.68194,2020-07-13
Embalse,AGREGADO BOGOTA,0.39066,2020-07-14
Embalse,ALTOANCHICAYA,0.28572,2020-07-14
Embalse,AMANI,0.56929,2020-07-14
Embalse,BETANIA,0.8061,2020-07-14
Embalse,CALIMA1,0.55145,2020-07-14
Embalse,CHUZA,0.72243,2020-07-14
Embalse,EL QUIMBO,0.65275,2020-07-14
Embalse,ESMERALDA,0.52531,2020-07-14
Embalse,GUAVIO,0.71028,2020-07-14
Embalse,MIRAFLORES,0.2292,2020-07-14
Embalse,MUNA,0.6424,2020-07-14
Embalse,PENOL,0.5621,2020-07-14
Embalse,PLAYAS,0.53031,2020-07-14
Embalse,PORCE II,0.67449,2020-07-14
Embalse,PORCE III,0.55907,2020-07-14
Embalse,PRADO,0.7462,2020-07-14
Embalse,PUNCHINA,0.55487,2020-07-14
Embalse,RIOGRANDE2,0.50172,2020-07-14
Embalse,SALVAJINA,0.80121,2020-07-14
Embalse,SAN LORENZO,0.88607,2020-07-14
Embalse,TOPOCORO,0.61061,2020-07-14
Embalse,TRONERAS,0.87982,2020-07-14
Embalse,URRA1,0.68363,2020-07-14
Embalse,AGREGADO BOGOTA,0.39116,2020-07-15
Embalse,ALTOANCHICAYA,0.30931,2020-07-15
Embalse,AMANI,0.57367,2020-07-15
Embalse,BETANIA,0.81985,2020-07-15
Embalse,CALIMA1,0.55265,2020-07-15
Embalse,CHUZA,0.72358,2020-07-15
Embalse,EL QUIMBO,0.65999,2020-07-15
Embalse,ESMERALDA,0.52881,2020-07-15
Embalse,GUAVIO,0.71378,2020-07-15
Embalse,MIRAFLORES,0.23176,2020-07-15
Embalse,MUNA,0.59968,2020-07-15
Embalse,PENOL,0.56599,2020-07-15
Embalse,PLAYAS,0.6371,2020-07-15
Embalse,PORCE II,0.57575,2020-07-15
Embalse,PORCE III,0.58002,2020-07-15
Embalse,PRADO,0.74877,2020-07-15
Embalse,PUNCHINA,0.21858,2020-07-15
Embalse,RIOGRANDE2,0.50372,2020-07-15
Embalse,SALVAJINA,0.81038,2020-07-15
Embalse,SAN LORENZO,0.86532,2020-07-15
Embalse,TOPOCORO,0.61843,2020-07-15
Embalse,TRONERAS,0.80895,2020-07-15
Embalse,URRA1,0.6791,2020-07-15
Embalse,AGREGADO BOGOTA,0.39277,2020-07-16
Embalse,ALTOANCHICAYA,0.30868,2020-07-16
Embalse,AMANI,0.57741,2020-07-16
Embalse,BETANIA,0.7707,2020-07-16
Embalse,CALIMA1,0.55466,2020-07-16
Embalse,CHUZA,0.72636,2020-07-16
Embalse,EL QUIMBO,0.6673,2020-07-16
Embalse,ESMERALDA,0.53378,2020-07-16
Embalse,GUAVIO,0.71941,2020-07-16
Embalse,MIRAFLORES,0.23433,2020-07-16
Embalse,MUNA,0.54114,2020-07-16
Embalse,PENOL,0.56901,2020-07-16
Embalse,PLAYAS,0.61808,2020-07-16
Embalse,PORCE II,0.55464,2020-07-16
Embalse,PORCE III,0.53548,2020-07-16
Embalse,PRADO,0.75137,2020-07-16
Embalse,PUNCHINA,0.42281,2020-07-16
Embalse,RIOGRANDE2,0.50386,2020-07-16
Embalse,SALVAJINA,0.81641,2020-07-16
Embalse,SAN LORENZO,0.85061,2020-07-16
Embalse,TOPOCORO,0.6117,2020-07-16
Embalse,TRONERAS,0.77438,2020-07-16
Embalse,URRA1,0.67452,2020-07-16
Embalse,AGREGADO BOGOTA,0.39372,2020-07-17
Embalse,ALTOANCHICAYA,0.34424,2020-07-17
Embalse,AMANI,0.5805,2020-07-17
Embalse,BETANIA,0.79606,2020-07-17
Embalse,CALIMA1,0.55586,2020-07-17
Embalse,CHUZA,0.72728,2020-07-17
Embalse,EL QUIMBO,0.66364,2020-07-17
Embalse,ESMERALDA,0.54217,2020-07-17
Embalse,GUAVIO,0.73117,2020-07-17
Embalse,MIRAFLORES,0.23655,2020-07-17
Embalse,MUNA,0.48734,2020-07-17
Embalse,PENOL,0.5706,2020-07-17
Embalse,PLAYAS,0.6524,2020-07-17
Embalse,PORCE II,0.42826,2020-07-17
Embalse,PORCE III,0.62407,2020-07-17
Embalse,PRADO,0.75397,2020-07-17
Embalse,PUNCHINA,0.26935,2020-07-17
Embalse,RIOGRANDE2,0.48978,2020-07-17
Embalse,SALVAJINA,0.82131,2020-07-17
Embalse,SAN LORENZO,0.82794,2020-07-17
Embalse,TOPOCORO,0.62104,2020-07-17
Embalse,TRONERAS,0.70653,2020-07-17
Embalse,URRA1,0.66701,2020-07-17
Embalse,AGREGADO BOGOTA,0.39443,2020-07-18
Embalse,ALTOANCHICAYA,0.30931,2020-07-18
Embalse,AMANI,0.58358,2020-07-18
Embalse,BETANIA,0.81043,2020-07-18
Embalse,CALIMA1,0.55706,2020-07-18
Embalse,CHUZA,0.72752,2020-07-18
Embalse,EL QUIMBO,0.65746,2020-07-18
Embalse,ESMERALDA,0.54158,2020-07-18
Embalse,GUAVIO,0.73645,2020-07-18
Embalse,MIRAFLORES,0.23878,2020-07-18
Embalse,MUNA,0.39636,2020-07-18
Embalse,PENOL,0.57293,2020-07-18
Embalse,PLAYAS,0.57842,2020-07-18
Embalse,PORCE II,0.52809,2020-07-18
Embalse,PORCE III,0.54996,2020-07-18
Embalse,PRADO,0.7531,2020-07-18
Embalse,PUNCHINA,0.54554,2020-07-18
Embalse,RIOGRANDE2,0.4876,2020-07-18
Embalse,SALVAJINA,0.82594,2020-07-18
Embalse,SAN LORENZO,0.80452,2020-07-18
Embalse,TOPOCORO,0.61061,2020-07-18
Embalse,TRONERAS,0.58005,2020-07-18
Embalse,URRA1,0.65959,2020-07-18
Embalse,AGREGADO BOGOTA,0.39538,2020-07-19
Embalse,ALTOANCHICAYA,0.36218,2020-07-19
Embalse,AMANI,0.58581,2020-07-19
Embalse,BETANIA,0.76516,2020-07-19
Embalse,CALIMA1,0.55826,2020-07-19
Embalse,CHUZA,0.73494,2020-07-19
Embalse,EL QUIMBO,0.65137,2020-07-19
Embalse,ESMERALDA,0.55362,2020-07-19
Embalse,GUAVIO,0.74189,2020-07-19
Embalse,MIRAFLORES,0.24176,2020-07-19
Embalse,MUNA,0.3663,2020-07-19
Embalse,PENOL,0.57517,2020-07-19
Embalse,PLAYAS,0.36753,2020-07-19
Embalse,PORCE II,0.61046,2020-07-19
Embalse,PORCE III,0.5034,2020-07-19
Embalse,PRADO,0.7531,2020-07-19
Embalse,PUNCHINA,0.5321,2020-07-19
Embalse,RIOGRANDE2,0.47135,2020-07-19
Embalse,SALVAJINA,0.82767,2020-07-19
Embalse,SAN LORENZO,0.81879,2020-07-19
Embalse,TOPOCORO,0.61669,2020-07-19
Embalse,TRONERAS,0.46735,2020-07-19
Embalse,URRA1,0.65696,2020-07-19
Embalse,AGREGADO BOGOTA,0.39604,2020-07-20
Embalse,ALTOANCHICAYA,0.24575,2020-07-20
Embalse,AMANI,0.58871,2020-07-20
Embalse,BETANIA,0.75556,2020-07-20
Embalse,CALIMA1,0.55948,2020-07-20
Embalse,CHUZA,0.73563,2020-07-20
Embalse,EL QUIMBO,0.64807,2020-07-20
Embalse,ESMERALDA,0.56928,2020-07-20
Embalse,GUAVIO,0.74031,2020-07-20
Embalse,MIRAFLORES,0.24363,2020-07-20
Embalse,MUNA,0.38291,2020-07-20
Embalse,PENOL,0.57757,2020-07-20
Embalse,PLAYAS,0.48739,2020-07-20
Embalse,PORCE II,0.47517,2020-07-20
Embalse,PORCE III,0.53203,2020-07-20
Embalse,PRADO,0.7505,2020-07-20
Embalse,PUNCHINA,0.47974,2020-07-20
Embalse,RIOGRANDE2,0.46891,2020-07-20
Embalse,SALVAJINA,0.82767,2020-07-20
Embalse,SAN LORENZO,0.80848,2020-07-20
Embalse,TOPOCORO,0.60845,2020-07-20
Embalse,TRONERAS,0.62068,2020-07-20
Embalse,URRA1,0.66014,2020-07-20
Embalse,AGREGADO BOGOTA,0.39686,2020-07-21
Embalse,ALTOANCHICAYA,0.2124,2020-07-21
Embalse,AMANI,0.59184,2020-07-21
Embalse,BETANIA,0.78823,2020-07-21
Embalse,CALIMA1,0.56108,2020-07-21
Embalse,CHUZA,0.73773,2020-07-21
Embalse,EL QUIMBO,0.6489,2020-07-21
Embalse,ESMERALDA,0.5818,2020-07-21
Embalse,GUAVIO,0.74117,2020-07-21
Embalse,MIRAFLORES,0.24588,2020-07-21
Embalse,MUNA,0.4826,2020-07-21
Embalse,PENOL,0.57724,2020-07-21
Embalse,PLAYAS,0.67535,2020-07-21
Embalse,PORCE II,0.50936,2020-07-21
Embalse,PORCE III,0.47442,2020-07-21
Embalse,PRADO,0.75223,2020-07-21
Embalse,PUNCHINA,0.16598,2020-07-21
Embalse,RIOGRANDE2,0.46682,2020-07-21
Embalse,SALVAJINA,0.83405,2020-07-21
Embalse,SAN LORENZO,0.79946,2020-07-21
Embalse,TOPOCORO,0.6143,2020-07-21
Embalse,TRONERAS,0.54676,2020-07-21
Embalse,URRA1,0.65651,2020-07-21
Embalse,AGREGADO BOGOTA,0.39808,2020-07-22
Embalse,ALTOANCHICAYA,0.25456,2020-07-22
Embalse,AMANI,0.59498,2020-07-22
Embalse,BETANIA,0.81332,2020-07-22
Embalse,CALIMA1,0.56229,2020-07-22
Embalse,CHUZA,0.73797,2020-07-22
Embalse,EL QUIMBO,0.6511,2020-07-22
Embalse,ESMERALDA,0.58302,2020-07-22
Embalse,GUAVIO,0.73945,2020-07-22
Embalse,MIRAFLORES,0.24852,2020-07-22
Embalse,MUNA,0.50079,2020-07-22
Embalse,PENOL,0.58194,2020-07-22
Embalse,PLAYAS,0.54496,2020-07-22
Embalse,PORCE II,0.44168,2020-07-22
Embalse,PORCE III,0.50385,2020-07-22
Embalse,PRADO,0.7531,2020-07-22
Embalse,PUNCHINA,0.32309,2020-07-22
Embalse,RIOGRANDE2,0.45451,2020-07-22
Embalse,SALVAJINA,0.83928,2020-07-22
Embalse,SAN LORENZO,0.80397,2020-07-22
Embalse,TOPOCORO,0.62627,2020-07-22
Embalse,TRONERAS,0.51452,2020-07-22
Embalse,URRA1,0.66231,2020-07-22
Embalse,AGREGADO BOGOTA,0.39842,2020-07-23
Embalse,ALTOANCHICAYA,0.27029,2020-07-23
Embalse,AMANI,0.59902,2020-07-23
Embalse,BETANIA,0.83524,2020-07-23
Embalse,CALIMA1,0.56391,2020-07-23
Embalse,CHUZA,0.7368,2020-07-23
Embalse,EL QUIMBO,0.65661,2020-07-23
Embalse,ESMERALDA,0.57537,2020-07-23
Embalse,GUAVIO,0.73874,2020-07-23
Embalse,MIRAFLORES,0.25194,2020-07-23
Embalse,MUNA,0.57674,2020-07-23
Embalse,PENOL,0.58189,2020-07-23
Embalse,PLAYAS,0.59103,2020-07-23
Embalse,PORCE II,0.56201,2020-07-23
Embalse,PORCE III,0.46877,2020-07-23
Embalse,PRADO,0.74964,2020-07-23
Embalse,PUNCHINA,0.24522,2020-07-23
Embalse,RIOGRANDE2,0.44136,2020-07-23
Embalse,SALVAJINA,0.8454,2020-07-23
Embalse,SAN LORENZO,0.82164,2020-07-23
Embalse,TOPOCORO,0.63436,2020-07-23
Embalse,TRONERAS,0.50589,2020-07-23
Embalse,URRA1,0.67904,2020-07-23
Embalse,AGREGADO BOGOTA,0.39868,2020-07-24
Embalse,ALTOANCHICAYA,0.2511,2020-07-24
Embalse,AMANI,0.58737,2020-07-24
Embalse,BETANIA,0.86136,2020-07-24
Embalse,CALIMA1,0.56594,2020-07-24
Embalse,CHUZA,0.73913,2020-07-24
Embalse,EL QUIMBO,0.65999,2020-07-24
Embalse,ESMERALDA,0.57903,2020-07-24
Embalse,GUAVIO,0.73802,2020-07-24
Embalse,MIRAFLORES,0.2588,2020-07-24
Embalse,MUNA,0.68987,2020-07-24
Embalse,PENOL,0.58543,2020-07-24
Embalse,PLAYAS,0.85763,2020-07-24
Embalse,PORCE II,0.55489,2020-07-24
Embalse,PORCE III,0.61394,2020-07-24
Embalse,PRADO,0.75483,2020-07-24
Embalse,PUNCHINA,0.27322,2020-07-24
Embalse,RIOGRANDE2,0.46891,2020-07-24
Embalse,SALVAJINA,0.85095,2020-07-24
Embalse,SAN LORENZO,0.83029,2020-07-24
Embalse,TOPOCORO,0.64248,2020-07-24
Embalse,TRONERAS,0.63598,2020-07-24
Embalse,URRA1,0.69369,2020-07-24
Embalse,AGREGADO BOGOTA,0.40011,2020-07-25
Embalse,ALTOANCHICAYA,0.28981,2020-07-25
Embalse,AMANI,0.59184,2020-07-25
Embalse,BETANIA,0.83893,2020-07-25
Embalse,CALIMA1,0.56956,2020-07-25
Embalse,CHUZA,0.76402,2020-07-25
Embalse,EL QUIMBO,0.66673,2020-07-25
Embalse,ESMERALDA,0.61324,2020-07-25
Embalse,GUAVIO,0.77367,2020-07-25
Embalse,MIRAFLORES,0.26497,2020-07-25
Embalse,MUNA,0.62816,2020-07-25
Embalse,PENOL,0.58855,2020-07-25
Embalse,PLAYAS,1.00602,2020-07-25
Embalse,PORCE II,0.76908,2020-07-25
Embalse,PORCE III,0.50644,2020-07-25
Embalse,PRADO,0.76871,2020-07-25
Embalse,PUNCHINA,0.68625,2020-07-25
Embalse,RIOGRANDE2,0.50386,2020-07-25
Embalse,SALVAJINA,0.85535,2020-07-25
Embalse,SAN LORENZO,0.86884,2020-07-25
Embalse,TOPOCORO,0.6482,2020-07-25
Embalse,TRONERAS,0.77215,2020-07-25
Embalse,URRA1,0.70596,2020-07-25
Embalse,AGREGADO BOGOTA,0.40238,2020-07-26
Embalse,ALTOANCHICAYA,0.236,2020-07-26
Embalse,AMANI,0.59453,2020-07-26
Embalse,BETANIA,0.91468,2020-07-26
Embalse,CALIMA1,0.57161,2020-07-26
Embalse,CHUZA,0.77137,2020-07-26
Embalse,EL QUIMBO,0.67235,2020-07-26
Embalse,ESMERALDA,0.63539,2020-07-26
Embalse,GUAVIO,0.78871,2020-07-26
Embalse,MIRAFLORES,0.26925,2020-07-26
Embalse,MUNA,0.65665,2020-07-26
Embalse,PENOL,0.5914,2020-07-26
Embalse,PLAYAS,0.89969,2020-07-26
Embalse,PORCE II,0.71428,2020-07-26
Embalse,PORCE III,0.65894,2020-07-26
Embalse,PRADO,0.77569,2020-07-26
Embalse,PUNCHINA,0.68169,2020-07-26
Embalse,RIOGRANDE2,0.52528,2020-07-26
Embalse,SALVAJINA,0.86005,2020-07-26
Embalse,SAN LORENZO,0.8647,2020-07-26
Embalse,TOPOCORO,0.66744,2020-07-26
Embalse,TRONERAS,0.71178,2020-07-26
Embalse,URRA1,0.74732,2020-07-26
Embalse,AGREGADO BOGOTA,0.40294,2020-07-27
Embalse,ALTOANCHICAYA,0.1932,2020-07-27
Embalse,AMANI,0.60899,2020-07-27
Embalse,BETANIA,0.88194,2020-07-27
Embalse,CALIMA1,0.57526,2020-07-27
Embalse,CHUZA,0.77399,2020-07-27
Embalse,EL QUIMBO,0.68191,2020-07-27
Embalse,ESMERALDA,0.64817,2020-07-27
Embalse,GUAVIO,0.79287,2020-07-27
Embalse,MIRAFLORES,0.28304,2020-07-27
Embalse,MUNA,0.81725,2020-07-27
Embalse,PENOL,0.59835,2020-07-27
