Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Roldanillo,2008,132.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,80.0,36.0,0.0,260.0,70.0,70.0,0.0,120.0,0.0,42.0,0.0,60.0
San Pedro,2008,14.0,55.0,0.0,0.0,24.5,0.0,0.0,0.0,4.7,0.0,16.0,4.0,6.5,0.0,0.0,8.0,5.0,0.0,0.0,5.0,0.0
Sevilla,2008,0.0,"1,300.0",0.0,0.0,630.0,0.0,0.0,7.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
Toro,2008,7.0,14.0,0.0,0.0,85.0,0.0,0.0,5.0,340.0,120.0,4.0,0.0,0.0,0.0,62.0,0.0,100.0,0.0,0.0,0.0,340.0
Trujillo,2008,20.0,316.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,116.0,,0.0,4.0,0.0,0.0
Tuluà,2008,22.0,533.0,0.0,0.0,140.0,0.0,0.0,0.0,,,110.0,,107.0,0.0,0.0,75.0,110.0,0.0,0.0,52.0,10.0
Ulloa,2008,44.0,22.0,4.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Versalles,2008,0.0,90.5,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,56.2,0.0,,0.0,0.0,3.2,0.0,0.0,0.0,0.5,0.0
Vijes,2008,4.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,,8.0,0.0,0.0,0.0,0.0,18.0,80.0,0.0,0.0,0.0
Yotoco,2008,98.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0
Yumbo,2008,25.0,17.0,0.0,0.0,52.0,0.0,0.0,,18.0,10.0,1.0,19.0,6.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,3.0
Zarzal,2008,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,45.0,40.0,0.0,2.0,14.0,15.0,5.0,0.0,540.0,0.0,0.0,0.0,0.0
Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Cali,2007,13.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0
Alcalà,2007,55.0,99.0,4.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Andalucia,2007,50.0,0.0,0.0,0.0,331.5,0.0,0.0,0.0,8.0,6.4,0.0,0.0,169.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
Ansermanuevo,2007,15.3,30.2,0.0,0.0,18.1,0.0,0.0,15.0,15.0,0.0,0.0,7.5,0.0,0.0,0.0,12.0,50.0,0.0,13.0,0.0,0.0
Argelia,2007,88.0,138.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivar,2007,16.0,37.0,0.0,0.0,19.4,0.0,0.0,26.0,0.0,285.0,95.0,0.0,107.5,55.0,50.0,17.0,50.0,19.0,33.0,30.0,8.5
Buenaventura,2007,0.0,127.0,361.0,807.0,0.0,"3,463.0",325.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buga,2007,10.0,109.0,0.0,0.0,73.0,0.0,0.0,4.0,32.0,44.0,45.0,20.0,13.0,0.0,0.0,43.0,10.0,65.0,0.0,111.0,1.0
Bugalagrande,2007,40.0,560.0,0.0,0.0,415.0,0.0,0.0,6.0,50.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caicedonia,2007,169.0,233.0,0.0,0.0,994.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candelaria,2007,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cartago,2007,0.0,25.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dagua,2007,50.0,95.0,0.0,22.0,78.0,19.0,0.0,0.0,8.0,130.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,5.0,0.0
Darièn,2007,198.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,0.0,20.0,76.5,0.0,0.0,0.0,0.0,28.5,0.0,0.0,14.0,1.0,0.0
El Aguila,2007,0.0,8.1,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,17.0,0.0
El Cairo,2007,0.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
El Cerrito,2007,0.0,11.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,170.0
El Dovio,2007,0.0,40.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,1.0,40.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Florida,2007,7.2,105.0,0.0,0.0,94.0,0.0,0.0,0.0,16.0,9.0,14.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,8.0,0.0
Ginebra,2007,0.0,114.5,0.0,0.0,23.5,0.0,0.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,25.0,300.0
Guacarì,2007,28.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,56.0,0.0,35.0,0.0,0.0,76.0,22.0,0.0,0.0,9.0,150.0
Jamundì,2007,7.0,20.0,0.0,0.0,504.0,2.5,0.0,0.0,8.0,5.0,15.0,25.0,25.0,0.0,0.0,23.0,10.0,10.0,0.0,4.0,0.0
La Cumbre,2007,0.0,35.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0,0.0
La Uniòn,2007,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,370.0,0.0,0.0,297.0,130.0,100.0,0.0,440.0,0.0,0.0,0.0,"1,000.0"
La Victoria,2007,0.0,170.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,67.0,0.0,0.0,30.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
Obando,2007,3.7,296.0,0.0,0.0,55.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palmira,2007,51.0,62.0,0.0,0.0,63.0,0.0,0.0,0.0,8.0,0.0,5.5,25.0,11.5,0.0,0.0,9.5,0.0,5.0,0.0,15.5,10.0
Pradera,2007,4.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,34.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
Restrepo,2007,33.0,44.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,29.0,70.0,0.0,6.0,0.0,0.0,5.0,0.0,380.0,20.0,3.0,0.0
Riofrìo,2007,3.4,380.0,0.0,0.0,60.0,0.0,0.0,3.0,0.0,34.0,43.0,0.0,0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0
Roldanillo,2007,132.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,120.0,28.0,0.0,290.0,50.0,65.0,0.0,100.0,0.0,42.0,0.0,70.0
San Pedro,2007,11.5,60.0,0.0,0.0,24.5,0.0,0.0,0.0,5.0,0.0,12.0,6.0,6.5,0.0,0.0,9.0,5.0,0.0,0.0,7.0,0.0
Sevilla,2007,0.0,"1,040.0",0.0,0.0,441.0,0.0,0.0,8.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
Toro,2007,7.0,15.0,0.0,0.0,85.0,0.0,0.0,5.0,340.0,140.0,6.0,0.0,0.0,0.0,62.0,0.0,160.0,0.0,0.0,0.0,320.0
Trujillo,2007,19.0,315.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,6.0,220.0,8.0,0.0,4.0,0.0,0.0
Tuluà,2007,20.0,583.0,0.0,0.0,170.0,0.0,0.0,0.0,45.0,35.0,97.0,25.0,95.0,0.0,0.0,45.0,68.0,0.0,0.0,26.0,10.5
Ulloa,2007,41.0,8.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Versalles,2007,0.0,90.5,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,62.0,0.0,3.5,0.0,0.0,2.5,0.0,0.0,0.0,4.5,0.0
Vijes,2007,4.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,8.0,10.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0
Yotoco,2007,18.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0,0.0,0.0
Yumbo,2007,24.0,16.0,0.0,0.0,43.0,0.0,0.0,0.8,16.0,9.0,0.6,14.0,4.7,0.0,0.0,0.0,1.5,4.5,0.5,0.6,3.0
Zarzal,2007,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,28.0,25.0,0.0,0.0,20.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Cali,2006,15.3,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.7,0.0
Alcalà,2006,30.4,94.0,4.0,0.0,316.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Andalucia,2006,9.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,5.5,6.5,0.0,0.0,88.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
Ansermanuevo,2006,15.3,30.2,0.0,0.0,18.1,0.0,0.0,15.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,13.0,3.5,0.0
Argelia,2006,60.0,120.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivar,2006,10.0,33.0,0.0,0.0,22.4,0.0,0.0,30.0,4.5,295.0,110.0,0.0,124.6,90.0,45.0,20.0,56.0,15.0,36.0,25.0,7.5
Buenaventura,2006,0.0,90.0,300.0,807.0,0.0,"3,460.0",325.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buga,2006,7.0,94.0,0.0,0.0,63.0,0.0,0.0,3.0,27.0,42.0,49.0,18.0,12.0,0.0,0.0,33.0,22.0,59.0,0.0,202.0,1.0
Bugalagrande,2006,28.0,500.0,0.0,0.0,415.0,0.0,0.0,6.0,50.0,8.5,28.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Caicedonia,2006,158.0,250.0,0.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candelaria,2006,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cartago,2006,0.0,25.0,0.0,0.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dagua,2006,50.0,125.0,0.0,22.0,90.0,21.0,0.0,0.0,12.0,250.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,17.5,0.0
Darièn,2006,206.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,22.0,35.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,14.0,0.0,0.0
El Aguila,2006,0.0,8.1,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,18.0,0.0
El Cairo,2006,0.0,33.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
El Cerrito,2006,0.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0
El Dovio,2006,0.0,65.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,1.0,50.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
Florida,2006,10.2,137.0,0.0,0.0,95.0,0.0,0.0,0.0,16.0,9.0,27.0,21.3,0.0,0.0,0.0,47.5,0.0,0.0,0.0,10.5,0.0
Ginebra,2006,0.0,114.5,0.0,0.0,23.5,0.0,0.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,25.0,300.0
Guacarì,2006,28.0,330.0,0.0,0.0,50.0,0.0,0.0,0.0,22.0,27.0,50.0,0.0,40.0,0.0,0.0,70.0,7.0,0.0,0.0,8.0,150.0
Jamundì,2006,8.5,20.0,0.0,0.0,319.0,2.5,0.0,0.0,5.0,10.0,25.0,45.0,8.5,0.0,0.0,93.0,26.0,15.0,0.0,5.0,0.0
La Cumbre,2006,0.0,40.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,15.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,35.9,17.0,0.0,0.0
La Uniòn,2006,0.0,25.0,0.0,0.0,43.0,0.0,0.0,0.0,7.7,320.0,0.0,10.0,150.0,80.0,100.0,0.0,300.0,0.0,0.0,0.0,800.0
La Victoria,2006,0.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Obando,2006,4.1,295.5,0.0,0.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palmira,2006,25.0,69.0,0.0,0.0,63.0,0.0,0.0,0.0,8.0,44.0,9.6,0.0,8.0,0.0,0.0,30.0,0.0,19.0,0.0,20.0,10.0
Pradera,2006,4.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,34.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
Restrepo,2006,33.0,44.0,3.0,0.0,13.0,0.0,0.0,3.0,0.0,34.0,68.0,0.0,4.0,0.0,0.0,4.0,2.0,345.0,28.0,3.0,0.0
Riofrìo,2006,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,34.0,43.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
Roldanillo,2006,116.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,120.0,28.0,0.0,290.0,65.0,20.0,0.0,70.0,0.0,42.0,0.0,70.0
San Pedro,2006,11.5,55.4,0.0,0.0,23.5,0.0,0.0,0.0,4.7,0.0,10.5,4.5,4.5,0.0,0.0,6.5,3.5,0.0,0.0,4.5,0.0
Sevilla,2006,0.0,"1,500.0",0.0,0.0,413.0,0.0,0.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toro,2006,7.0,35.0,0.0,0.0,85.0,0.0,0.0,10.0,340.0,170.0,0.0,0.0,0.0,85.0,70.0,0.0,150.0,0.0,0.0,0.0,240.0
Trujillo,2006,17.0,315.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,230.0,4.0,2.0,6.0,20.0,0.0
Tuluà,2006,14.0,505.0,0.0,0.0,140.0,0.0,0.0,0.0,32.0,29.0,39.0,25.0,41.0,0.0,0.0,170.0,55.0,0.0,0.0,20.0,10.5
Ulloa,2006,43.5,7.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Versalles,2006,0.0,90.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,68.0,0.0,3.5,0.0,0.0,1.5,0.0,0.0,0.0,4.5,0.0
Vijes,2006,0.0,22.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,12.0,10.0,0.0,0.0,0.0,0.0,8.0,70.0,0.0,0.0,0.0
Yotoco,2006,273.0,16.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,15.0,7.0,0.0,19.0,0.0,0.0,0.0,46.0,0.0,6.5,0.0,0.0
Yumbo,2006,24.0,20.0,0.0,0.0,62.0,0.0,0.0,0.0,16.5,9.0,4.0,15.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0
Zarzal,2006,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,48.0,19.0,0.0,1.7,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Cali,2005,15.3,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.7,0.0
Alcalà,2005,30.4,81.0,4.0,0.0,316.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Andalucia,2005,6.5,47.3,0.0,0.0,210.0,0.0,0.0,0.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ansermanuevo,2005,14.3,30.2,0.0,0.0,18.1,0.0,0.0,5.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,5.7,0.0,12.0,1.3,0.0
Argelia,2005,0.0,119.4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivar,2005,4.1,25.0,0.0,0.0,20.4,0.0,0.0,55.0,4.5,283.0,85.0,0.0,50.0,90.0,90.0,25.0,38.0,14.0,36.0,30.0,3.5
Buenaventura,2005,0.0,121.0,360.0,813.5,0.0,"3,133.5",331.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buga,2005,5.0,89.0,0.0,0.0,57.0,0.0,0.0,3.0,27.0,42.0,47.0,18.0,12.0,0.0,0.0,26.0,16.0,59.0,0.0,202.0,1.0
Bugalagrande,2005,28.0,590.0,0.0,0.0,410.0,0.0,0.0,6.0,50.0,8.5,28.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Caicedonia,2005,139.0,230.0,0.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Candelaria,2005,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,5.3,0.0,0.0,73.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
Cartago,2005,0.0,25.0,0.0,0.0,69.3,0.0,0.0,0.0,1.5,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dagua,2005,50.0,110.0,0.0,22.0,83.0,21.0,0.0,0.0,12.0,172.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,17.5,0.0
Darièn,2005,206.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,22.0,30.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,13.0,0.0,0.0
El Aguila,2005,31.7,8.1,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,17.0,0.0
El Cairo,2005,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0
El Cerrito,2005,0.0,10.4,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,230.0
El Dovio,2005,0.0,40.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,1.0,40.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Florida,2005,10.2,137.2,0.0,0.0,94.4,0.0,0.0,0.0,16.0,9.4,27.0,21.3,0.0,0.0,0.0,47.5,0.0,0.0,0.0,10.6,0.0
Ginebra,2005,0.0,114.5,0.0,0.0,23.1,0.0,0.0,5.0,0.0,0.0,25.0,0.0,1.5,0.0,0.0,81.0,0.0,0.0,0.0,25.0,300.0
Guacarì,2005,25.0,195.0,0.0,0.0,64.0,0.0,0.0,0.0,15.5,27.0,38.0,0.0,35.0,0.0,0.0,45.0,15.0,0.0,0.0,6.4,153.9
Jamundì,2005,7.0,15.0,0.0,0.0,296.0,2.0,0.0,0.0,5.0,9.0,18.0,45.0,7.5,0.0,0.0,72.0,26.0,12.0,0.0,5.0,0.0
La Cumbre,2005,2.0,30.8,0.0,0.0,4.5,0.0,0.0,4.3,0.0,19.9,29.3,0.0,0.0,0.0,0.0,0.5,0.0,35.9,17.0,0.0,0.0
La Uniòn,2005,0.0,23.0,0.0,0.0,38.0,0.0,0.0,23.3,7.7,320.0,8.5,10.0,120.0,85.5,92.5,0.0,120.0,0.0,9.6,0.0,650.0
La Victoria,2005,1.0,191.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,67.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Obando,2005,4.1,295.5,0.0,0.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palmira,2005,16.0,69.0,0.0,0.0,63.0,0.0,0.0,0.0,1.0,45.0,9.6,0.0,4.0,0.0,0.0,10.0,0.0,19.0,0.0,20.0,7.4
Pradera,2005,4.1,50.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,34.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5,0.0,5.0,0.0
Restrepo,2005,25.0,42.6,3.0,0.0,11.0,0.0,0.0,5.0,0.0,16.0,66.0,0.0,3.0,0.0,0.0,2.0,9.0,290.0,21.0,3.0,0.0
Riofrìo,2005,28.0,363.0,0.0,0.0,63.5,0.0,0.0,8.0,2.0,34.0,52.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,3.8,0.0,2.6
Roldanillo,2005,2.5,36.0,0.0,0.0,78.0,0.0,0.0,8.0,0.0,100.0,12.0,0.0,278.0,63.0,60.0,2.0,171.0,0.0,35.0,5.0,66.0
San Pedro,2005,9.2,55.3,0.0,0.0,23.1,0.0,0.0,0.0,1.0,5.7,9.0,4.7,4.0,0.0,0.0,6.4,3.5,0.0,0.0,4.2,0.0
Sevilla,2005,0.0,"1,700.0",0.0,0.0,405.0,0.0,0.0,0.0,8.0,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toro,2005,6.1,20.0,0.0,0.0,36.0,0.0,0.0,55.0,172.0,140.0,0.0,0.0,18.0,50.0,65.0,0.0,160.0,0.0,0.0,0.0,250.0
Trujillo,2005,14.0,295.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,5.0,8.0,8.0,203.0,3.0,2.0,9.0,25.0,0.0
Tuluà,2005,20.0,550.0,0.0,0.0,100.0,0.0,0.0,3.4,21.0,12.0,32.0,4.0,25.0,0.0,0.0,204.0,44.0,0.0,0.0,20.0,10.5
Ulloa,2005,43.4,7.6,0.0,0.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Versalles,2005,0.0,92.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,37.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.0
Vijes,2005,6.1,10.4,0.0,0.0,15.0,0.0,0.0,0.0,0.0,22.3,19.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0
Yotoco,2005,220.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,2.0,0.0,0.0,0.0,45.0,0.0,6.5,0.0,0.0
Yumbo,2005,24.0,20.0,0.0,0.0,57.0,0.0,0.0,0.0,16.5,9.0,4.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.7
Zarzal,2005,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,8.0,31.7,0.0,1.7,38.0,0.0,20.0,0.0,45.0,0.0,0.0,0.0,3.5
Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Cali,2004,15.3,7.0,0.0,0.0,95.4,0.0,0.0,0.0,0.0,45.0,10.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,9.7,0.0
Alcalà,2004,27.2,65.0,2.0,0.0,316.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0
Andalucia,2004,6.5,47.3,0.0,0.0,210.0,0.0,0.0,0.0,5.5,6.5,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ansermanuevo,2004,14.3,30.2,0.0,0.0,18.1,0.0,0.0,18.5,13.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.7,0.0,10.0,1.3,0.0
Argelia,2004,0.0,90.0,0.0,0.0,1.5,0.0,0.0,12.9,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivar,2004,4.1,25.0,0.0,0.0,14.9,0.0,0.0,67.6,5.0,288.0,30.0,0.0,15.0,60.0,80.0,24.6,43.1,40.0,39.3,23.0,22.1
